driver,team,race_id,year,finish,momentum,adj_finish,adj_start,adj_mid,adj_best,adj_worst,adj_avg,adj_green_flag_passing_diff,adj_green_flag_passes,adj_pct_quality_passes,adj_fastest_lap,adj_pct_top_15_laps,adj_pct_laps_led,adj_rating
Ty Dillon,Petty GMS Motorsports,26,2022,22,65.885,24.32660693431521,27.26483233400543,22.308667315736994,14.62391675567885,30.97546014826317,24.96778271617619,-9.703483672038228,52.32411046960521,9.725147008569543,0.3104871383155108,8.478076559578842,0.021430807880426037,46.23279388351583
Ty Dillon,Petty GMS Motorsports,27,2022,20,60.86,18.570809382276455,25.42275561539404,18.433517827653247,5.641490524368006,30.779157330265747,22.32539747444928,-34.84090427500894,91.08776138242715,11.6125306777489,0.27465757605556107,10.942776090221857,0.11511082921301911,52.97497174722525
Ty Dillon,Petty GMS Motorsports,28,2022,26,57.795,19.00238391937092,23.563653345343052,18.11181603965291,9.314148826640883,29.98118280487248,19.719197665829984,7.461080656954184,92.12263183208495,26.40267181192261,2.0132529403009034,31.080384985911085,0.02807364646105129,66.1052218241814
Ty Dillon,Petty GMS Motorsports,29,2022,16,48.004999999999995,19.031213897157777,24.335320763176394,18.400300411304496,4.993989477820655,31.396699492520558,22.39546547280161,-25.700910456957285,97.92901606201097,11.253504673316897,0.20546220078332977,9.341897557516752,0.08439822221689418,52.58581364882515
Ty Dillon,Petty GMS Motorsports,30,2022,23,49.74250000000001,24.46328121953929,23.19373787173127,25.180940702258468,5.798487525513512,33.049278600722914,23.891727357795283,-11.700600136146278,138.67704656736166,17.38909298128545,2.516258157031141,23.437229122579787,0.17025075000800505,50.428518426301785
Ty Dillon,Petty GMS Motorsports,31,2022,25,53.072500000000005,22.528956605162588,30.043518150818155,19.97458824489873,6.893744093517087,32.647984740485704,21.461751671258884,0.45494115183079775,81.70979728388687,12.957536606674967,0.21829554552008534,22.745214255979146,0.020992681593503447,58.47504123500188
Ty Dillon,Petty GMS Motorsports,32,2022,33,54.614999999999995,18.426689654433318,26.020411344116102,18.9684583461509,5.838526914791146,31.59989804838903,21.756600401307516,-24.833649416149928,101.12852895327889,13.559359540477395,0.4206504928139141,11.357870858002759,0.06531917816122094,54.08229747230694
Ty Dillon,Petty GMS Motorsports,33,2022,26,54.364999999999995,21.11962760944828,27.307061218419406,19.531493624176978,5.6897775922627885,31.859022165901084,22.26746773485696,-24.088001165391386,99.07607566004971,11.883046903820837,0.3452431245272874,9.589827077326762,0.05355867489629591,51.612813993185455
Ty Dillon,Petty GMS Motorsports,34,2022,32,48.8875,20.64818058380958,26.01708771044412,19.917121603818895,9.287228614993069,30.961733853835547,20.422603806165093,-0.1668129326757246,93.41775769339762,22.20631108204387,1.5900742432651822,24.741480287032257,0.01941367847987552,60.55566870440302
Ty Dillon,Petty GMS Motorsports,35,2022,26,42.582499999999996,24.074506970993973,27.694515546565633,22.361322447412267,15.26666588164358,31.396739345241766,25.16189592946745,-8.780733640495765,59.60910724221127,7.877598308400191,0.4248512964071529,6.601431912877727,0.013954077323016359,45.98725549541188
Ty Dillon,Spire Motorsports,50,2023,25,33.7475,30.353119533927366,28.483144523240313,32.51285559433974,20.535633258894883,34.283801452943955,32.25042559065674,-4.959980606372645,39.70506970547783,1.653338491723041,0.5426899417060427,3.307937214033741,0.04697760768513098,32.4735677998122
Ty Dillon,Spire Motorsports,52,2023,32,37.082499999999996,29.061448251673617,29.451498062829177,31.993595814956684,20.449423622902597,34.650281165481495,31.698169129430568,-7.947698339794783,43.1048098943438,1.1531233284031386,0.37712486009523105,2.36560545276245,0.03324893584047152,34.25041822884303
Ty Dillon,Spire Motorsports,54,2023,19,39.3975,26.64132837189883,31.37884846209882,26.061520107695213,14.525664317534467,35.42579159042771,28.39623537232833,-9.670040427152506,163.89484007039474,11.783674188927046,5.058847626717529,11.540471662014665,0.05763133723146776,45.52697509644216
Ty Dillon,Spire Motorsports,55,2023,26,38.605000000000004,29.61259096894876,30.306570997504828,30.688673892634938,16.531551574820522,34.52467812662742,31.23814264036662,-7.1857277896339955,51.74151141731447,2.733766033504059,0.2608682109271375,2.345102492467784,0.2818760308491318,34.61882295628231
