driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Michael McDowell,3832,7/6/2025,Cup,Chicago Street Race,2,32,32,1,32,19.16,1,1,0,1,100,12,31,58.49056604,31,58.49056604,53,104.33,running,,,,Spire Motorsports,Chevrolet,road course
Kyle Larson,4030,7/6/2025,Cup,Chicago Street Race,14,8,13,6,33,14.16,-8,50,58,22,44,1,47,62.66666667,0,0,75,82.51,running,,,,Hendrick Motorsports,Chevrolet,road course
William Byron,4184,7/6/2025,Cup,Chicago Street Race,38,40,40,38,40,40,0,0,0,0,,0,0,0,0,0,1,25.67,clutch,,,,Hendrick Motorsports,Chevrolet,road course
Joey Logano,3859,7/6/2025,Cup,Chicago Street Race,12,6,11,5,25,11.65,-10,33,43,20,60.60606061,0,63,84,0,0,75,87.5,running,,,,Team Penske,Ford,road course
AJ Allmendinger,3774,7/6/2025,Cup,Chicago Street Race,16,2,6,1,16,7.05,-4,24,28,22,91.66666667,1,75,100,2,2.666666667,75,101.35,running,,,,Kaulig Racing,Chevrolet,road course
Ryan Blaney,4023,7/6/2025,Cup,Chicago Street Race,17,5,12,1,29,15.33,16,52,36,19,36.53846154,0,44,58.66666667,3,4,75,83.18,running,,,,Team Penske,Ford,road course
Cole Custer,4104,7/6/2025,Cup,Chicago Street Race,23,34,33,22,34,33.33,0,4,4,0,0,0,0,0,0,0,29,37.67,accident,,,,Haas Factory Team,Ford,road course
Ty Dillon,4013,7/6/2025,Cup,Chicago Street Race,36,20,20,17,37,25.32,-14,28,42,0,0,0,0,0,0,0,75,65.83,running,,,,Kaulig Racing,Chevrolet,road course
Brad Keselowski,1816,7/6/2025,Cup,Chicago Street Race,15,37,37,14,15,36.38,0,2,2,2,100,0,2,100,0,0,2,28.33,accident,,,,RFK Racing,Ford,road course
Ross Chastain,4001,7/6/2025,Cup,Chicago Street Race,22,30,10,5,31,11.08,-6,40,46,17,42.5,2,63,84,0,0,75,90.51,running,,,,Trackhouse Racing,Chevrolet,road course
Justin Haley,4172,7/6/2025,Cup,Chicago Street Race,28,10,22,9,28,17.89,-18,47,65,14,29.78723404,0,21,28,0,0,75,62.67,running,,,,Spire Motorsports,Chevrolet,road course
Noah Gragson,4224,7/6/2025,Cup,Chicago Street Race,24,12,30,9,31,23.61,4,40,36,10,25,0,15,22.05882353,0,0,68,67.67,running,,,,Front Row Motorsports,Ford,road course
Will Brown,4492,7/6/2025,Cup,Chicago Street Race,19,39,39,18,19,38.43,0,0,0,0,,0,0,0,0,0,2,25.83,accident,,,,Kaulig Racing,Chevrolet,road course
Shane Van Gisbergen,4469,7/6/2025,Cup,Chicago Street Race,1,1,1,1,23,3.49,-7,17,24,17,100,24,75,100,26,34.66666667,75,134.56,running,,,,Trackhouse Racing,Chevrolet,road course
Austin Hill,4133,7/6/2025,Cup,Chicago Street Race,30,21,9,7,30,16.74,16,55,39,18,32.72727273,0,28,37.33333333,0,0,75,79.5,running,,,,Richard Childress Racing,Chevrolet,road course
Josh Bilicki,4213,7/6/2025,Cup,Chicago Street Race,31,29,21,17,33,25.83,11,44,33,0,0,0,0,0,0,0,75,47.83,running,,,,Garage 66,Ford,road course
Alex Bowman,4045,7/6/2025,Cup,Chicago Street Race,11,9,8,3,34,16.35,-7,44,51,18,40.90909091,0,35,46.66666667,0,0,75,76.83,running,,,,Hendrick Motorsports,Chevrolet,road course
Josh Berry,4123,7/6/2025,Cup,Chicago Street Race,29,33,34,13,31,27.55,-19,17,36,4,23.52941176,0,14,50,0,0,28,50.5,accident,,,,Wood Brothers Racing,Ford,road course
Katherine Legge,4284,7/6/2025,Cup,Chicago Street Race,33,26,19,19,39,26.38,6,35,29,0,0,0,0,0,0,0,75,55.33,running,,,,Live Fast Motorsports,Chevrolet,road course
Cody Ware,4125,7/6/2025,Cup,Chicago Street Race,35,25,26,10,36,23.02,-8,45,53,7,15.55555556,0,9,12.32876712,0,0,73,49.5,accident,,,,Rick Ware Racing,Ford,road course
Austin Cindric,4180,7/6/2025,Cup,Chicago Street Race,27,11,27,9,29,19.07,-26,41,67,17,41.46341463,0,25,34.72222222,0,0,72,61.33,running,,,,Team Penske,Ford,road course
Zane Smith,4272,7/6/2025,Cup,Chicago Street Race,26,17,14,8,33,18.87,12,48,36,11,22.91666667,1,25,33.33333333,0,0,75,66.01,running,,,,Front Row Motorsports,Ford,road course
Riley Herbst,4269,7/6/2025,Cup,Chicago Street Race,21,23,17,11,34,24.46,1,32,31,3,9.375,0,3,4,0,0,75,69,running,,,,23XI Racing,Toyota,road course
Chase Briscoe,4228,7/6/2025,Cup,Chicago Street Race,5,13,23,1,27,7.91,-21,21,42,14,66.66666667,1,62,82.66666667,13,17.33333333,75,93.91,running,,,,Joe Gibbs Racing,Toyota,road course
Ty Gibbs,4368,7/6/2025,Cup,Chicago Street Race,9,3,2,2,16,6.14,-2,19,21,17,89.47368421,0,75,100,0,0,75,108,running,,,,Joe Gibbs Racing,Toyota,road course
Kyle Busch,454,7/6/2025,Cup,Chicago Street Race,6,31,5,2,31,12.02,5,40,35,19,47.5,2,53,70.66666667,0,0,75,91.69,running,,,,Richard Childress Racing,Chevrolet,road course
Daniel Suarez,4113,7/6/2025,Cup,Chicago Street Race,18,28,29,15,39,26.96,14,36,22,1,2.777777778,0,2,2.898550725,0,0,69,54.33,accident,,,,Trackhouse Racing,Chevrolet,road course
Ryan Blaney,4023,6/29/2025,Cup,Atlanta Motor Speedway,3,40,40,3,29,32.92,-7,44,51,40,90.90909091,0,52,92.85714286,0,0,56,55.83,accident,,,,Team Penske,Ford,superspeedway
Chris Buescher,3989,6/29/2025,Cup,Atlanta Motor Speedway,13,2,9,1,34,6.66,-6,195,201,162,83.07692308,3,224,86.15384615,15,5.769230769,260,101.21,running,,,,RFK Racing,Ford,superspeedway
Ty Gibbs,4368,6/29/2025,Cup,Atlanta Motor Speedway,16,6,14,1,29,9.07,-20,228,248,166,72.80701754,13,209,80.38461538,32,12.30769231,260,89.64,running,,,,Joe Gibbs Racing,Toyota,superspeedway
Todd Gilliland,4231,6/29/2025,Cup,Atlanta Motor Speedway,17,27,27,5,38,22.35,-1,109,110,79,72.47706422,7,69,29.11392405,0,0,237,67.39,running,,,,Front Row Motorsports,Ford,superspeedway
Riley Herbst,4269,6/29/2025,Cup,Atlanta Motor Speedway,20,29,28,1,32,23.35,-12,97,109,41,42.26804124,0,49,21.97309417,1,0.448430493,223,60.11,running,,,,23XI Racing,Toyota,superspeedway
AJ Allmendinger,3774,6/29/2025,Cup,Atlanta Motor Speedway,21,18,12,7,37,16.76,3,172,169,84,48.8372093,6,111,42.69230769,0,0,260,75.21,running,,,,Kaulig Racing,Chevrolet,superspeedway
Brad Keselowski,1816,6/29/2025,Cup,Atlanta Motor Speedway,6,8,2,1,24,6.7,16,216,200,181,83.7962963,6,233,89.61538462,46,17.69230769,260,106.31,running,,,,RFK Racing,Ford,superspeedway
Bubba Wallace,4025,6/29/2025,Cup,Atlanta Motor Speedway,24,22,22,8,38,21.55,7,74,67,32,43.24324324,2,31,12.01550388,0,0,258,58.02,running,,,,23XI Racing,Toyota,superspeedway
William Byron,4184,6/29/2025,Cup,Atlanta Motor Speedway,18,35,37,3,32,28.81,15,78,63,64,82.05128205,1,56,81.15942029,0,0,69,63.87,accident,,,,Hendrick Motorsports,Chevrolet,superspeedway
Christopher Bell,4153,6/29/2025,Cup,Atlanta Motor Speedway,28,39,30,6,39,29.87,32,83,51,36,43.37349398,2,30,26.31578947,0,0,114,44.58,steering,,,,Joe Gibbs Racing,Toyota,superspeedway
Tyler Reddick,4065,6/29/2025,Cup,Atlanta Motor Speedway,23,3,4,1,28,9.3,20,240,220,180,75,2,196,75.38461538,18,6.923076923,260,98.83,running,,,,23XI Racing,Toyota,superspeedway
Justin Haley,4172,6/29/2025,Cup,Atlanta Motor Speedway,22,7,23,1,38,15.9,-9,216,225,145,67.12962963,8,163,63.42412451,3,1.167315175,257,70.89,running,,,,Spire Motorsports,Chevrolet,superspeedway
Austin Dillon,3873,6/29/2025,Cup,Atlanta Motor Speedway,12,23,20,4,37,19.73,-30,64,94,60,93.75,3,69,26.53846154,0,0,260,57.61,running,,,,Richard Childress Racing,Chevrolet,superspeedway
Erik Jones,4059,6/29/2025,Cup,Atlanta Motor Speedway,26,10,5,3,39,15.1,21,278,257,193,69.42446043,6,173,66.53846154,0,0,260,90.05,running,,,,Legacy Motor Club,Toyota,superspeedway
Kyle Busch,454,6/29/2025,Cup,Atlanta Motor Speedway,29,21,21,9,34,20.69,-8,111,119,32,28.82882883,1,37,14.23076923,0,0,260,50.09,running,,,,Richard Childress Racing,Chevrolet,superspeedway
Ricky Stenhouse Jr.,3888,6/29/2025,Cup,Atlanta Motor Speedway,37,25,6,1,39,19.95,27,180,153,121,67.22222222,12,95,36.53846154,1,0.384615385,260,72.68,running,,,,Hyak Motorsports,Chevrolet,superspeedway
Cole Custer,4104,6/29/2025,Cup,Atlanta Motor Speedway,7,20,19,2,35,20.84,-50,74,124,18,24.32432432,0,27,10.38461538,0,0,260,55.5,running,,,,Haas Factory Team,Ford,superspeedway
Ross Chastain,4001,6/29/2025,Cup,Atlanta Motor Speedway,34,31,33,11,38,29.92,21,61,40,1,1.639344262,0,12,17.39130435,0,0,69,37.17,accident,,,,Trackhouse Racing,Chevrolet,superspeedway
Corey LaJoie,4096,6/29/2025,Cup,Atlanta Motor Speedway,25,38,39,14,38,36.58,-3,44,47,0,0,0,0,0,0,0,68,33,accident,,,,Rick Ware Racing,Ford,superspeedway
David Starr,3170,6/29/2025,Cup,Atlanta Motor Speedway,40,28,29,26,40,31.05,0,2,2,0,0,0,0,0,0,0,184,34.83,accident,,,,Garage 66,Ford,superspeedway
Carson Hocevar,4326,6/29/2025,Cup,Atlanta Motor Speedway,30,17,10,2,38,16.44,39,193,154,122,63.21243523,11,115,44.23076923,0,0,260,91.32,running,,,,Spire Motorsports,Chevrolet,superspeedway
Connor Zilisch,4481,6/29/2025,Cup,Atlanta Motor Speedway,36,12,11,5,39,18.81,-23,193,216,139,72.02072539,3,169,65,0,0,260,73.27,running,,,,Trackhouse Racing,Chevrolet,superspeedway
Alex Bowman,4045,6/29/2025,Cup,Atlanta Motor Speedway,9,1,3,1,30,8.24,16,275,259,226,82.18181818,13,221,85,32,12.30769231,260,113.96,running,,,,Hendrick Motorsports,Chevrolet,superspeedway
Ryan Preece,4070,6/29/2025,Cup,Atlanta Motor Speedway,5,14,15,1,31,13.14,-29,170,199,132,77.64705882,1,171,65.76923077,3,1.153846154,260,80.94,running,,,,RFK Racing,Ford,superspeedway
Josh Berry,4123,6/29/2025,Cup,Atlanta Motor Speedway,2,30,32,2,24,23.85,-2,28,30,21,75,0,66,94.28571429,0,0,70,73.5,accident,,,,Wood Brothers Racing,Ford,superspeedway
Ty Dillon,4013,6/29/2025,Cup,Atlanta Motor Speedway,14,13,8,3,34,12.54,8,281,273,179,63.70106762,13,177,68.07692308,0,0,260,91.52,running,,,,Kaulig Racing,Chevrolet,superspeedway
Denny Hamlin,1361,6/29/2025,Cup,Atlanta Motor Speedway,33,36,31,7,37,33.11,0,50,50,0,0,2,5,6.944444444,0,0,72,34.22,accident,,,,Joe Gibbs Racing,Toyota,superspeedway
Michael McDowell,3832,6/29/2025,Cup,Atlanta Motor Speedway,32,24,18,6,32,23.28,-11,69,80,14,20.28985507,2,18,6.923076923,0,0,260,55.35,running,,,,Spire Motorsports,Chevrolet,superspeedway
Joey Logano,3859,6/29/2025,Cup,Atlanta Motor Speedway,1,34,36,1,31,26.37,-2,15,17,15,100,0,64,92.75362319,51,73.91304348,69,94.02,accident,,,,Team Penske,Ford,superspeedway
Chase Briscoe,4228,6/29/2025,Cup,Atlanta Motor Speedway,10,33,35,9,39,33.12,-32,33,65,13,39.39393939,1,10,14.49275362,0,0,69,33.2,accident,,,,Joe Gibbs Racing,Toyota,superspeedway
Austin Cindric,4180,6/29/2025,Cup,Atlanta Motor Speedway,4,37,38,1,19,28.74,1,28,27,28,100,1,64,94.11764706,12,17.64705882,68,74.52,accident,,,,Team Penske,Ford,superspeedway
Daniel Suarez,4113,6/29/2025,Cup,Atlanta Motor Speedway,31,32,34,12,36,30.46,8,57,49,1,1.754385965,0,4,5.797101449,0,0,69,36.17,accident,,,,Trackhouse Racing,Chevrolet,superspeedway
BJ McLeod,3973,6/29/2025,Cup,Atlanta Motor Speedway,38,15,16,9,39,21.61,6,115,109,45,39.13043478,4,43,16.53846154,0,0,260,68.2,running,,,,Live Fast Motorsports,Chevrolet,superspeedway
Shane Van Gisbergen,4469,6/29/2025,Cup,Atlanta Motor Speedway,35,9,24,2,37,17.71,23,207,184,128,61.83574879,10,121,47.08171206,0,0,257,68.08,running,,,,Trackhouse Racing,Chevrolet,superspeedway
John Hunter Nemechek,4092,6/29/2025,Cup,Atlanta Motor Speedway,19,11,26,1,29,17.48,6,204,198,122,59.80392157,14,117,48.54771784,0,0,241,82.48,running,,,,Legacy Motor Club,Toyota,superspeedway
Zane Smith,4272,6/29/2025,Cup,Atlanta Motor Speedway,8,5,7,1,38,9.57,-17,256,273,226,88.28125,5,229,88.07692308,5,1.923076923,260,99.74,running,,,,Front Row Motorsports,Ford,superspeedway
Noah Gragson,4224,6/29/2025,Cup,Atlanta Motor Speedway,27,26,25,11,35,26,2,61,59,1,1.639344262,2,5,1.984126984,0,0,252,45.36,running,,,,Front Row Motorsports,Ford,superspeedway
Cody Ware,4125,6/29/2025,Cup,Atlanta Motor Speedway,39,19,13,7,39,21.03,-22,119,141,62,52.10084034,9,94,36.15384615,0,0,260,65.99,running,,,,Rick Ware Racing,Ford,superspeedway
Chase Elliott,4062,6/29/2025,Cup,Atlanta Motor Speedway,15,4,1,1,25,6.05,17,285,268,247,86.66666667,10,250,96.15384615,41,15.76923077,260,111.73,running,,,,Hendrick Motorsports,Chevrolet,superspeedway
Kyle Larson,4030,6/29/2025,Cup,Atlanta Motor Speedway,11,16,17,5,32,15.15,-3,163,166,129,79.14110429,8,121,46.53846154,0,0,260,70.23,running,,,,Hendrick Motorsports,Chevrolet,superspeedway
Chase Briscoe,4228,6/22/2025,Cup,Pocono Raceway,6,3,1,1,33,6.7,-42,52,94,25,48.07692308,17,131,81.875,72,45,160,133.67,running,,,,Joe Gibbs Racing,Toyota,long intermediate
William Byron,4184,6/22/2025,Cup,Pocono Raceway,31,7,27,2,31,16.94,36,121,85,38,31.40495868,0,62,38.75,0,0,160,57,running,,,,Hendrick Motorsports,Chevrolet,long intermediate
Tyler Reddick,4065,6/22/2025,Cup,Pocono Raceway,8,32,32,3,34,23.65,-1,36,37,14,38.88888889,22,46,28.93081761,0,0,159,71.72,running,,,,23XI Racing,Toyota,long intermediate
Noah Gragson,4224,6/22/2025,Cup,Pocono Raceway,17,28,23,12,36,24.89,-9,83,92,5,6.024096386,0,4,2.5,0,0,160,50.17,running,,,,Front Row Motorsports,Ford,long intermediate
Justin Haley,4172,6/22/2025,Cup,Pocono Raceway,22,22,19,2,33,19.59,15,92,77,17,18.47826087,1,35,21.875,0,0,160,56.48,running,,,,Spire Motorsports,Chevrolet,long intermediate
Austin Dillon,3873,6/22/2025,Cup,Pocono Raceway,16,6,24,4,33,21.63,-29,94,123,10,10.63829787,0,27,16.875,0,0,160,54.17,running,,,,Richard Childress Racing,Chevrolet,long intermediate
Chase Elliott,4062,6/22/2025,Cup,Pocono Raceway,18,16,5,3,26,9.04,19,76,57,38,50,5,125,78.125,0,0,160,108.9,running,,,,Hendrick Motorsports,Chevrolet,long intermediate
Zane Smith,4272,6/22/2025,Cup,Pocono Raceway,15,24,25,5,31,18.38,-3,88,91,19,21.59090909,0,50,31.25,0,0,160,58,running,,,,Front Row Motorsports,Ford,long intermediate
Josh Berry,4123,6/22/2025,Cup,Pocono Raceway,35,5,12,1,35,15.48,-33,96,129,18,18.75,3,91,56.875,0,0,160,79.77,running,,,,Wood Brothers Racing,Ford,long intermediate
Ty Gibbs,4368,6/22/2025,Cup,Pocono Raceway,7,11,14,2,32,16.13,-25,92,117,26,28.26086957,0,89,55.625,0,0,160,72.33,running,,,,Joe Gibbs Racing,Toyota,long intermediate
Riley Herbst,4269,6/22/2025,Cup,Pocono Raceway,29,37,37,16,36,33.72,0,29,29,0,0,0,0,0,0,0,41,33.33,accident,,,,23XI Racing,Toyota,long intermediate
AJ Allmendinger,3774,6/22/2025,Cup,Pocono Raceway,33,29,21,4,35,25.7,45,126,81,7,5.555555556,0,8,5,0,0,160,45.17,running,,,,Kaulig Racing,Chevrolet,long intermediate
Brad Keselowski,1816,6/22/2025,Cup,Pocono Raceway,14,4,9,1,33,11.35,7,82,75,39,47.56097561,12,121,75.625,27,16.875,160,104.38,running,,,,RFK Racing,Ford,long intermediate
Michael McDowell,3832,6/22/2025,Cup,Pocono Raceway,28,35,35,4,35,31.43,-22,44,66,5,11.36363636,0,6,8.219178082,0,0,73,28.67,accident,,,,Spire Motorsports,Chevrolet,long intermediate
Cody Ware,4125,6/22/2025,Cup,Pocono Raceway,36,31,29,6,36,30.77,14,45,31,5,11.11111111,0,7,4.375,0,0,160,31.83,running,,,,Rick Ware Racing,Ford,long intermediate
John Hunter Nemechek,4092,6/22/2025,Cup,Pocono Raceway,4,9,6,3,33,12.29,-41,68,109,36,52.94117647,0,114,71.25,0,0,160,94.17,running,,,,Legacy Motor Club,Toyota,long intermediate
Ryan Preece,4070,6/22/2025,Cup,Pocono Raceway,13,23,8,7,32,16.53,3,92,89,19,20.65217391,1,62,38.75,0,0,160,81.65,running,,,,RFK Racing,Ford,long intermediate
Denny Hamlin,1361,6/22/2025,Cup,Pocono Raceway,1,20,2,1,21,4.44,13,48,35,40,83.33333333,21,157,98.125,32,20,160,132.33,running,,,,Joe Gibbs Racing,Toyota,long intermediate
Ryan Blaney,4023,6/22/2025,Cup,Pocono Raceway,20,21,3,1,35,13.59,62,111,49,24,21.62162162,2,85,53.125,3,1.875,160,95.4,running,,,,Team Penske,Ford,long intermediate
Ty Dillon,4013,6/22/2025,Cup,Pocono Raceway,27,27,33,23,35,32.04,5,62,57,0,0,1,0,0,0,0,140,31.33,running,,,,Kaulig Racing,Chevrolet,long intermediate
Erik Jones,4059,6/22/2025,Cup,Pocono Raceway,11,8,13,3,30,12.84,-3,100,103,64,64,0,138,86.25,0,0,160,88.33,running,,,,Legacy Motor Club,Toyota,long intermediate
Kyle Busch,454,6/22/2025,Cup,Pocono Raceway,26,26,20,3,35,23.65,60,129,69,9,6.976744186,0,8,5,0,0,160,52.67,running,,,,Richard Childress Racing,Chevrolet,long intermediate
Brennan Poole,4144,6/22/2025,Cup,Pocono Raceway,37,34,34,16,37,34.01,3,9,6,0,0,0,0,0,0,0,111,26.5,drivetrain,,,,NY Racing Team,Chevrolet,long intermediate
Kyle Larson,4030,6/22/2025,Cup,Pocono Raceway,24,14,7,5,30,13.4,17,93,76,43,46.23655914,4,109,68.125,0,0,160,89.92,running,,,,Hendrick Motorsports,Chevrolet,long intermediate
Cole Custer,4104,6/22/2025,Cup,Pocono Raceway,5,15,22,4,33,18.57,-43,88,131,12,13.63636364,0,55,34.375,0,0,160,59.5,running,,,,Haas Factory Team,Ford,long intermediate
Austin Cindric,4180,6/22/2025,Cup,Pocono Raceway,19,19,10,2,31,12.88,0,78,78,29,37.17948718,1,99,61.875,0,0,160,92.48,running,,,,Team Penske,Ford,long intermediate
Carson Hocevar,4326,6/22/2025,Cup,Pocono Raceway,3,1,18,1,30,10.19,-10,78,88,34,43.58974359,4,111,69.375,2,1.25,160,94.08,running,,,,Spire Motorsports,Chevrolet,long intermediate
Joey Logano,3859,6/22/2025,Cup,Pocono Raceway,12,13,16,1,27,12.66,-10,72,82,37,51.38888889,3,105,65.625,5,3.125,160,79.9,running,,,,Team Penske,Ford,long intermediate
Bubba Wallace,4025,6/22/2025,Cup,Pocono Raceway,34,36,36,19,36,32.93,3,42,39,0,0,0,0,0,0,0,54,27.83,accident,,,,23XI Racing,Toyota,long intermediate
Daniel Suarez,4113,6/22/2025,Cup,Pocono Raceway,10,18,15,4,35,16.05,-16,91,107,27,29.67032967,0,84,52.5,0,0,160,74,running,,,,Trackhouse Racing,Chevrolet,long intermediate
Christopher Bell,4153,6/22/2025,Cup,Pocono Raceway,9,25,17,6,34,18.43,-17,71,88,29,40.84507042,0,62,38.75,0,0,160,66,running,,,,Joe Gibbs Racing,Toyota,long intermediate
Alex Bowman,4045,6/22/2025,Cup,Pocono Raceway,25,12,11,1,31,13.33,11,98,87,35,35.71428571,3,101,63.125,15,9.375,160,92.17,running,,,,Hendrick Motorsports,Chevrolet,long intermediate
Todd Gilliland,4231,6/22/2025,Cup,Pocono Raceway,32,33,28,5,36,27.13,33,106,73,12,11.32075472,0,20,12.5,0,0,160,38.5,running,,,,Front Row Motorsports,Ford,long intermediate
Ricky Stenhouse Jr.,3888,6/22/2025,Cup,Pocono Raceway,30,2,30,1,36,22.68,-8,95,103,15,15.78947368,1,40,25,2,1.25,160,43.65,running,,,,Hyak Motorsports,Chevrolet,long intermediate
Chris Buescher,3989,6/22/2025,Cup,Pocono Raceway,2,10,4,1,30,6.45,-10,43,53,31,72.09302326,19,146,91.25,2,1.25,160,120.4,running,,,,RFK Racing,Ford,long intermediate
Shane Van Gisbergen,4469,6/22/2025,Cup,Pocono Raceway,23,30,31,8,35,26.84,-16,81,97,5,6.172839506,0,4,2.51572327,0,0,159,38.33,running,,,,Trackhouse Racing,Chevrolet,long intermediate
Ross Chastain,4001,6/22/2025,Cup,Pocono Raceway,21,17,26,8,28,16.51,-10,91,101,42,46.15384615,0,98,61.25,0,0,160,57.83,running,,,,Trackhouse Racing,Chevrolet,long intermediate
Tyler Reddick,4065,6/15/2025,Cup,Autódromo Hermanos Rodríguez,22,30,20,10,34,21.83,20,102,82,5,4.901960784,1,7,7,0,0,100,52.89,running,,,,23XI Racing,Toyota,road course
William Byron,4184,6/15/2025,Cup,Autódromo Hermanos Rodríguez,27,14,9,1,36,15,-2,82,84,36,43.90243902,0,65,65,1,1,100,86.5,running,,,,Hendrick Motorsports,Chevrolet,road course
AJ Allmendinger,3774,6/15/2025,Cup,Autódromo Hermanos Rodríguez,8,24,13,5,33,18.26,64,102,38,21,20.58823529,1,40,40,0,0,100,71.73,running,,,,Kaulig Racing,Chevrolet,road course
Chris Buescher,3989,6/15/2025,Cup,Autódromo Hermanos Rodríguez,16,5,10,1,33,13.11,-46,52,98,20,38.46153846,0,73,73,1,1,100,88.5,running,,,,RFK Racing,Ford,road course
Carson Hocevar,4326,6/15/2025,Cup,Autódromo Hermanos Rodríguez,23,11,34,2,34,23.85,-35,68,103,23,33.82352941,0,30,30.3030303,0,0,99,47.5,running,,,,Spire Motorsports,Chevrolet,road course
Chase Elliott,4062,6/15/2025,Cup,Autódromo Hermanos Rodríguez,12,21,3,3,25,10.75,26,76,50,39,51.31578947,3,76,76,0,0,100,105.35,running,,,,Hendrick Motorsports,Chevrolet,road course
Austin Cindric,4180,6/15/2025,Cup,Autódromo Hermanos Rodríguez,20,12,18,1,31,13.6,-26,67,93,27,40.29850746,1,51,51,1,1,100,68.06,running,,,,Team Penske,Ford,road course
Ricky Stenhouse Jr.,3888,6/15/2025,Cup,Autódromo Hermanos Rodríguez,33,25,27,2,34,24.12,-3,93,96,7,7.52688172,0,14,14,0,0,100,43,running,,,,Hyak Motorsports,Chevrolet,road course
Joey Logano,3859,6/15/2025,Cup,Autódromo Hermanos Rodríguez,9,28,21,5,34,19.75,1,88,87,12,13.63636364,0,20,20,0,0,100,62.17,running,,,,Team Penske,Ford,road course
Shane Van Gisbergen,4469,6/15/2025,Cup,Autódromo Hermanos Rodríguez,1,2,1,1,22,2.6,-27,31,58,21,67.74193548,18,94,94,60,60,100,147.77,running,,,,Trackhouse Racing,Chevrolet,road course
Christopher Bell,4153,6/15/2025,Cup,Autódromo Hermanos Rodríguez,31,1,2,1,32,7.04,-10,69,79,22,31.88405797,5,83,83,4,4,100,119.6,running,,,,Joe Gibbs Racing,Toyota,road course
Alex Bowman,4045,6/15/2025,Cup,Autódromo Hermanos Rodríguez,29,3,4,2,32,9.8,-17,48,65,16,33.33333333,3,73,73,0,0,100,110.35,running,,,,Hendrick Motorsports,Chevrolet,road course
John Hunter Nemechek,4092,6/15/2025,Cup,Autódromo Hermanos Rodríguez,32,9,6,4,34,16.67,-17,69,86,10,14.49275362,0,50,50,0,0,100,85.83,running,,,,Legacy Motor Club,Toyota,road course
Ty Gibbs,4368,6/15/2025,Cup,Autódromo Hermanos Rodríguez,4,13,11,1,21,7.32,-15,47,62,37,78.72340426,18,90,90,27,27,100,114.59,running,,,,Joe Gibbs Racing,Toyota,road course
Justin Haley,4172,6/15/2025,Cup,Autódromo Hermanos Rodríguez,17,31,24,8,34,28.05,28,60,32,12,20,0,6,6,0,0,100,44.33,running,,,,Spire Motorsports,Chevrolet,road course
Ty Dillon,4013,6/15/2025,Cup,Autódromo Hermanos Rodríguez,28,18,33,5,34,20.26,-23,71,94,28,39.43661972,0,41,41.41414141,0,0,99,69.5,running,,,,Kaulig Racing,Chevrolet,road course
Ryan Truex,3952,6/15/2025,Cup,Autódromo Hermanos Rodríguez,36,16,23,10,36,25.48,-9,76,85,3,3.947368421,0,3,3,0,0,100,41.5,running,,,,Joe Gibbs Racing,Toyota,road course
Cody Ware,4125,6/15/2025,Cup,Autódromo Hermanos Rodríguez,34,26,31,19,36,28.89,-8,68,76,0,0,0,0,0,0,0,100,34.17,running,,,,Rick Ware Racing,Ford,road course
Erik Jones,4059,6/15/2025,Cup,Autódromo Hermanos Rodríguez,14,20,17,2,33,16.58,15,86,71,26,30.23255814,0,56,56,0,0,100,68,running,,,,Legacy Motor Club,Toyota,road course
Noah Gragson,4224,6/15/2025,Cup,Autódromo Hermanos Rodríguez,35,32,30,16,35,28.76,-6,84,90,0,0,0,0,0,0,0,100,33.5,running,,,,Front Row Motorsports,Ford,road course
Brad Keselowski,1816,6/15/2025,Cup,Autódromo Hermanos Rodríguez,30,22,25,6,33,22.51,-13,116,129,10,8.620689655,0,19,19,0,0,100,52.67,running,,,,RFK Racing,Ford,road course
Kyle Larson,4030,6/15/2025,Cup,Autódromo Hermanos Rodríguez,6,36,36,6,36,34.24,-2,4,6,4,100,9,6,10.34482759,0,0,58,58.32,running,,,,Hendrick Motorsports,Chevrolet,road course
Michael McDowell,3832,6/15/2025,Cup,Autódromo Hermanos Rodríguez,5,4,5,1,31,8.47,-2,61,63,45,73.7704918,1,92,92,2,2,100,103.39,running,,,,Spire Motorsports,Chevrolet,road course
Josh Berry,4123,6/15/2025,Cup,Autódromo Hermanos Rodríguez,13,23,26,3,30,21.75,3,85,82,11,12.94117647,8,16,16,0,0,100,55.16,running,,,,Wood Brothers Racing,Ford,road course
Cole Custer,4104,6/15/2025,Cup,Autódromo Hermanos Rodríguez,26,8,8,3,29,11.5,-8,64,72,25,39.0625,0,75,75,0,0,100,96.5,running,,,,Haas Factory Team,Ford,road course
Ryan Blaney,4023,6/15/2025,Cup,Autódromo Hermanos Rodríguez,18,17,14,2,25,12.53,46,107,61,41,38.31775701,0,76,76,0,0,100,88,running,,,,Team Penske,Ford,road course
Ross Chastain,4001,6/15/2025,Cup,Autódromo Hermanos Rodríguez,3,34,16,2,34,13.53,-1,81,82,21,25.92592593,0,63,63,0,0,100,72.5,running,,,,Trackhouse Racing,Chevrolet,road course
