driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Joey Logano,3859,6/23/2024,Cup,New Hampshire Motor Speedway,6,2,32,1,35,14.82,-16,32,48,23,71.875,7,191,63.24503311258278,0,0,302,91.41,running,2,3,,Team Penske,Ford,short intermediate
John Hunter Nemechek,4092,6/23/2024,Cup,New Hampshire Motor Speedway,28,33,8,8,35,28.96,17,72,55,8,11.11111111111111,0,12,3.9344262295081966,0,0,305,54.17,running,30,32,,Legacy Motor Club,Toyota,short intermediate
Josh Berry,4123,6/23/2024,Cup,New Hampshire Motor Speedway,10,10,3,2,21,7.05,27,92,65,72,78.26086956521739,14,287,94.09836065573771,0,0,305,112.33,running,5,8,,Stewart-Haas Racing,Ford,short intermediate
Justin Haley,4172,6/23/2024,Cup,New Hampshire Motor Speedway,24,17,29,2,29,14.55,-9,105,114,52,49.523809523809526,4,136,44.59016393442623,0,0,305,62.33,running,17,12,,Rick Ware Racing,Ford,short intermediate
Kaz Grala,4191,6/23/2024,Cup,New Hampshire Motor Speedway,35,29,22,11,36,29.29,-13,81,94,0,0,7,2,0.6557377049180327,0,0,305,42.26,running,35,30,,Rick Ware Racing,Ford,short intermediate
Kyle Busch,454,6/23/2024,Cup,New Hampshire Motor Speedway,30,30,35,20,36,31.77,1,36,35,0,0,1,0,0,0,0,222,45.1,accident,33,29,,Richard Childress Racing,Chevrolet,short intermediate
Kyle Larson,4030,6/23/2024,Cup,New Hampshire Motor Speedway,19,9,4,1,25,8.68,19,76,57,50,65.78947368421052,2,294,96.39344262295081,0,0,305,93.33,running,12,7,,Hendrick Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,6/23/2024,Cup,New Hampshire Motor Speedway,7,3,9,2,30,10.09,19,102,83,51,50,33,239,78.36065573770492,0,0,305,104.07,running,6,2,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,6/23/2024,Cup,New Hampshire Motor Speedway,25,16,15,2,28,15.81,25,121,96,39,32.231404958677686,0,137,44.91803278688525,0,0,305,66.5,running,20,23,,Front Row Motorsports,Ford,short intermediate
Noah Gragson,4224,6/23/2024,Cup,New Hampshire Motor Speedway,21,21,27,4,29,19.27,4,102,98,30,29.41176470588235,0,86,28.19672131147541,0,0,305,54.5,running,22,15,,Stewart-Haas Racing,Ford,short intermediate
Ricky Stenhouse Jr.,3888,6/23/2024,Cup,New Hampshire Motor Speedway,13,20,7,3,28,20.72,4,99,95,19,19.19191919191919,0,48,15.737704918032787,0,0,305,61.83,running,24,28,,JTG Daugherty Racing,Chevrolet,short intermediate
Ross Chastain,4001,6/23/2024,Cup,New Hampshire Motor Speedway,8,14,10,3,29,13.19,18,102,84,53,51.96078431372549,1,228,74.75409836065573,0,0,305,88.92,running,8,10,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,6/23/2024,Cup,New Hampshire Motor Speedway,2,8,25,1,29,5.92,6,64,58,50,78.125,13,291,95.40983606557377,0,0,305,96.08,running,4,5,,Team Penske,Ford,short intermediate
Ryan Preece,4070,6/23/2024,Cup,New Hampshire Motor Speedway,31,25,11,10,34,22.39,15,110,95,21,19.09090909090909,0,52,17.049180327868854,0,0,305,59.83,running,26,21,,Stewart-Haas Racing,Ford,short intermediate
Todd Gilliland,4231,6/23/2024,Cup,New Hampshire Motor Speedway,16,7,12,1,16,9.11,0,68,68,57,83.82352941176471,2,305,100,19,6.229508196721311,305,86.91,running,14,6,,Front Row Motorsports,Ford,short intermediate
Ty Dillon,4013,6/23/2024,Cup,New Hampshire Motor Speedway,36,31,20,10,36,30.26,-9,52,61,9,17.307692307692307,0,11,3.6065573770491803,0,0,305,34,running,36,31,,Kaulig Racing,Chevrolet,short intermediate
Ty Gibbs,4368,6/23/2024,Cup,New Hampshire Motor Speedway,18,12,16,2,26,12.82,2,118,116,76,64.40677966101696,10,245,80.32786885245902,0,0,305,81,running,11,13,,Joe Gibbs Racing,Toyota,short intermediate
Tyler Reddick,4065,6/23/2024,Cup,New Hampshire Motor Speedway,12,18,6,1,26,9.36,-6,63,69,38,60.317460317460316,7,271,88.85245901639344,53,17.37704918032787,305,90.25,running,9,14,,23XI Racing,Toyota,short intermediate
William Byron,4184,6/23/2024,Cup,New Hampshire Motor Speedway,3,15,26,3,28,16.64,-27,109,136,25,22.93577981651376,3,115,37.704918032786885,0,0,305,63.25,running,15,18,,Hendrick Motorsports,Chevrolet,short intermediate
Zane Smith,4272,6/23/2024,Cup,New Hampshire Motor Speedway,34,32,30,30,36,32.69,-4,25,29,0,0,0,0,0,0,0,304,32.17,running,32,35,,Spire Motorsports,Chevrolet,short intermediate
AJ Allmendinger,3774,6/30/2024,Cup,Nashville Superspeedway,28,25,11,1,36,22.88,-32,122,154,29,23.770491803278688,1,86,25.981873111782477,1,0.3021148036253776,331,67.91,running,30,23,,Kaulig Racing,Chevrolet,short intermediate
Alex Bowman,4045,6/30/2024,Cup,Nashville Superspeedway,12,23,14,3,35,18.06,-9,143,152,19,13.286713286713287,2,102,30.815709969788518,0,0,331,73.15,running,13,22,,Hendrick Motorsports,Chevrolet,short intermediate
Austin Cindric,4180,6/30/2024,Cup,Nashville Superspeedway,10,26,15,10,36,22.3,4,138,134,1,0.7246376811594203,1,37,11.178247734138973,0,0,331,68.91,running,17,25,,Team Penske,Ford,short intermediate
Austin Dillon,3873,6/30/2024,Cup,Nashville Superspeedway,11,35,32,8,36,21.94,-16,110,126,29,26.363636363636363,0,113,37.049180327868854,0,0,305,55.67,accident,18,36,,Richard Childress Racing,Chevrolet,short intermediate
Brad Keselowski,1816,6/30/2024,Cup,Nashville Superspeedway,5,4,25,2,34,13.47,-7,65,72,27,41.53846153846154,7,219,66.36363636363636,0,0,330,87.68,running,5,5,,RFK Racing,Ford,short intermediate
Bubba Wallace,4025,6/30/2024,Cup,Nashville Superspeedway,24,24,7,3,34,13.76,9,133,124,62,46.61654135338346,1,222,67.06948640483384,0,0,331,86.74,running,10,27,,23XI Racing,Toyota,short intermediate
Carson Hocevar,4326,6/30/2024,Cup,Nashville Superspeedway,15,13,16,6,34,17.63,-12,124,136,43,34.67741935483871,1,156,47.12990936555891,0,0,331,66.24,running,19,14,,Spire Motorsports,Chevrolet,short intermediate
Chad Finchum,4232,6/30/2024,Cup,Nashville Superspeedway,38,38,38,37,38,37.94,0,1,1,0,0,0,0,0,0,0,132,23.17,electrical,38,38,,MBM Motorsports,Ford,short intermediate
Chase Briscoe,4228,6/30/2024,Cup,Nashville Superspeedway,19,17,21,1,35,21.4,-12,120,132,15,12.5,0,54,16.31419939577039,0,0,331,55.17,running,27,17,,Stewart-Haas Racing,Ford,short intermediate
Chase Elliott,4062,6/30/2024,Cup,Nashville Superspeedway,13,6,18,5,33,11.85,10,100,90,45,45,0,260,78.54984894259819,0,0,331,84.83,running,11,6,,Hendrick Motorsports,Chevrolet,short intermediate
Chris Buescher,3989,6/30/2024,Cup,Nashville Superspeedway,9,8,5,2,26,10.51,6,100,94,63,63,4,293,88.51963746223565,0,0,331,98.46,running,8,9,,RFK Racing,Ford,short intermediate
Christopher Bell,4153,6/30/2024,Cup,Nashville Superspeedway,3,1,36,1,36,13.06,-4,44,48,28,63.63636363636363,45,222,97.79735682819383,131,57.709251101321584,227,110.2,accident,1,1,,Joe Gibbs Racing,Toyota,short intermediate
Corey Heim,4387,6/30/2024,Cup,Nashville Superspeedway,29,12,29,4,35,21.64,19,106,87,17,16.037735849056602,0,76,24.358974358974358,0,0,312,55.67,accident,22,12,,23XI Racing,Toyota,short intermediate
Corey LaJoie,4096,6/30/2024,Cup,Nashville Superspeedway,21,31,20,2,36,20.51,-25,133,158,22,16.541353383458645,0,62,18.731117824773413,0,0,331,55.83,running,20,30,,Spire Motorsports,Chevrolet,short intermediate
Daniel Hemric,4093,6/30/2024,Cup,Nashville Superspeedway,37,36,9,4,37,26.37,-8,156,164,15,9.615384615384615,2,42,12.688821752265861,0,0,331,52.81,running,32,35,,Kaulig Racing,Chevrolet,short intermediate
Daniel Suarez,4113,6/30/2024,Cup,Nashville Superspeedway,31,19,22,10,35,21.59,-4,171,175,20,11.695906432748538,0,39,11.782477341389727,0,0,331,56,running,24,18,,Trackhouse Racing,Chevrolet,short intermediate
Denny Hamlin,1361,6/30/2024,Cup,Nashville Superspeedway,1,5,12,1,23,4.51,23,101,78,74,73.26732673267327,42,328,99.09365558912387,70,21.148036253776436,331,118.51,running,2,4,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,6/30/2024,Cup,Nashville Superspeedway,34,20,34,9,37,30.71,-1,92,93,4,4.3478260869565215,0,4,1.3937282229965158,0,0,287,31.67,suspension,31,20,,Legacy Motor Club,Toyota,short intermediate
Harrison Burton,4217,6/30/2024,Cup,Nashville Superspeedway,25,28,28,9,35,25.9,2,114,112,2,1.7543859649122806,0,9,2.8846153846153846,0,0,312,41.83,accident,23,32,,Wood Brothers Racing,Ford,short intermediate
Joey Logano,3859,6/30/2024,Cup,Nashville Superspeedway,26,21,1,1,30,15.05,-13,127,140,47,37.00787401574803,11,156,47.12990936555891,9,2.719033232628399,331,91.78,running,21,21,,Team Penske,Ford,short intermediate
John Hunter Nemechek,4092,6/30/2024,Cup,Nashville Superspeedway,35,37,31,5,37,32.56,-15,84,99,7,8.333333333333334,0,16,5.228758169934641,0,0,306,33.83,accident,37,37,,Legacy Motor Club,Toyota,short intermediate
Josh Berry,4123,6/30/2024,Cup,Nashville Superspeedway,2,29,26,2,36,16.02,-27,121,148,51,42.14876033057851,1,179,54.74006116207951,0,0,327,66.74,accident,12,29,,Stewart-Haas Racing,Ford,short intermediate
Justin Haley,4172,6/30/2024,Cup,Nashville Superspeedway,33,32,13,9,38,24.51,16,124,108,24,19.35483870967742,0,95,28.700906344410875,0,0,331,60.67,running,36,31,,Rick Ware Racing,Ford,short intermediate
Kyle Busch,454,6/30/2024,Cup,Nashville Superspeedway,27,27,27,3,37,22.74,25,129,104,24,18.60465116,5,92,28.84012539184953,0,0,319,67.37,accident,26,24,,Richard Childress Racing,Chevrolet,short intermediate
Kyle Larson,4030,6/30/2024,Cup,Nashville Superspeedway,4,3,8,2,29,7.12,36,109,73,66,60.55045871559633,16,302,91.23867069486406,0,0,331,108.84,running,4,3,,Hendrick Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,6/30/2024,Cup,Nashville Superspeedway,17,7,24,2,26,10.83,29,138,109,70,50.72463768115942,18,244,73.71601208459215,0,0,331,87.48,running,9,7,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,6/30/2024,Cup,Nashville Superspeedway,14,15,35,1,36,23.7,-23,87,110,32,36.7816092,1,96,40.16736402,31,12.97071129707113,239,54.88,transmission,28,16,,Front Row Motorsports,Ford,short intermediate
Noah Gragson,4224,6/30/2024,Cup,Nashville Superspeedway,16,10,10,4,32,16.75,-17,118,135,35,29.661016949152543,5,135,40.78549848942598,0,0,331,76.36,running,16,10,,Stewart-Haas Racing,Ford,short intermediate
Ricky Stenhouse Jr.,3888,6/30/2024,Cup,Nashville Superspeedway,23,34,30,3,36,25.41,-25,145,170,12,8.275862068965518,1,33,10.576923076923077,0,0,312,39.07,accident,34,34,,JTG Daugherty Racing,Chevrolet,short intermediate
Riley Herbst,4269,6/30/2024,Cup,Nashville Superspeedway,30,30,37,22,37,33.83,-5,96,101,0,0,0,0,0,0,0,201,26.67,accident,29,28,,Rick Ware Racing,Ford,short intermediate
Ross Chastain,4001,6/30/2024,Cup,Nashville Superspeedway,20,16,33,1,34,14.53,32,118,86,26,22.033898305084747,11,171,56.25,45,14.802631578947368,304,82.46,accident,15,15,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,6/30/2024,Cup,Nashville Superspeedway,18,9,6,1,33,13.76,-9,92,101,50,54.34782608695652,26,218,65.86102719033232,26,7.854984894259819,331,102,running,14,8,,Team Penske,Ford,short intermediate
Ryan Preece,4070,6/30/2024,Cup,Nashville Superspeedway,22,22,4,3,33,23.54,-6,155,161,7,4.516129032258065,0,17,5.135951662,0,0,331,59,running,25,26,,Stewart-Haas Racing,Ford,short intermediate
Todd Gilliland,4231,6/30/2024,Cup,Nashville Superspeedway,32,18,17,4,35,23.12,-1,130,131,14,10.76923076923077,0,36,10.876132930513595,0,0,331,49.67,running,35,19,,Front Row Motorsports,Ford,short intermediate
Ty Gibbs,4368,6/30/2024,Cup,Nashville Superspeedway,8,11,23,1,35,10.57,37,122,85,85,69.67213114754098,13,279,84.29003021148036,2,0.6042296072507553,331,95.6,running,6,11,,Joe Gibbs Racing,Toyota,short intermediate
Tyler Reddick,4065,6/30/2024,Cup,Nashville Superspeedway,6,2,3,1,27,6.13,27,99,72,78,78.78787878787878,21,321,96.97885196374622,16,4.833836858006042,331,114.97,running,3,2,,23XI Racing,Toyota,short intermediate
William Byron,4184,6/30/2024,Cup,Nashville Superspeedway,7,14,19,2,35,15.9,7,96,89,41,42.708333333333336,0,217,65.55891238670695,0,0,331,74.5,running,7,13,,Hendrick Motorsports,Chevrolet,short intermediate
Zane Smith,4272,6/30/2024,Cup,Nashville Superspeedway,36,33,2,2,36,28.72,-14,136,150,13,9.558823529411764,0,34,10.27190332326284,0,0,331,54.33,running,33,33,,Spire Motorsports,Chevrolet,short intermediate
AJ Allmendinger,3774,7/7/2024,Cup,Chicago Street Race,37,11,38,6,37,18.63,3,27,24,7,25.925925925925927,0,21,43.75,0,0,48,68.17,accident,16,19,,Kaulig Racing,Chevrolet,road course
Alex Bowman,4045,7/7/2024,Cup,Chicago Street Race,8,12,1,1,14,6.32,2,18,16,14,77.77777777777777,7,58,100,8,13.793103448275861,58,114.39,running,6,2,,Hendrick Motorsports,Chevrolet,road course
Austin Cindric,4180,7/7/2024,Cup,Chicago Street Race,21,29,15,15,39,28.96,-11,36,47,0,0,0,1,1.7241379310344827,0,0,58,47.83,running,39,33,,Team Penske,Ford,road course
Austin Dillon,3873,7/7/2024,Cup,Chicago Street Race,15,21,19,14,38,24.37,-14,41,55,2,4.878048780487805,0,4,6.896551724137931,0,0,58,54,running,30,31,,Richard Childress Racing,Chevrolet,road course
Austin Hill,4133,7/7/2024,Cup,Chicago Street Race,34,20,31,13,34,22.87,-10,34,44,1,2.9411764705882355,0,1,1.7241379310344827,0,0,58,51.83,running,22,30,,Richard Childress Racing,Chevrolet,road course
Brad Keselowski,1816,7/7/2024,Cup,Chicago Street Race,10,18,18,3,35,16.94,16,32,16,7,21.875,1,24,41.37931034482759,0,0,58,72.17,running,24,3,,RFK Racing,Ford,road course
Bubba Wallace,4025,7/7/2024,Cup,Chicago Street Race,6,32,13,5,39,20.77,-11,42,53,8,19.047619047619047,1,26,44.827586206896555,0,0,58,83.17,running,7,35,,23XI Racing,Toyota,road course
Carson Hocevar,4326,7/7/2024,Cup,Chicago Street Race,13,23,24,4,25,15.98,-11,34,45,6,17.647058823529413,0,15,25.862068965517242,0,0,58,71,running,17,4,,Spire Motorsports,Chevrolet,road course
Chase Briscoe,4228,7/7/2024,Cup,Chicago Street Race,22,38,32,4,38,19.39,15,47,32,17,36.170212765957444,2,34,58.62068965517241,0,0,58,71.34,running,4,14,,Stewart-Haas Racing,Ford,road course
Chase Elliott,4062,7/7/2024,Cup,Chicago Street Race,18,8,21,6,33,15.1,-8,34,42,8,23.529411764705884,1,40,68.96551724137932,0,0,58,75.5,running,13,27,,Hendrick Motorsports,Chevrolet,road course
Chris Buescher,3989,7/7/2024,Cup,Chicago Street Race,16,19,20,11,36,22.15,28,45,17,5,11.11111111111111,0,5,8.620689655172415,0,0,58,72.17,running,21,21,,RFK Racing,Ford,road course
Christopher Bell,4153,7/7/2024,Cup,Chicago Street Race,7,2,37,1,35,6.44,-28,19,47,19,100,6,54,98.18181818181819,14,25.454545454545453,55,91.5,accident,2,13,,Joe Gibbs Racing,Toyota,road course
Corey LaJoie,4096,7/7/2024,Cup,Chicago Street Race,20,31,27,20,39,33.05,9,45,36,0,0,1,0,0,0,0,58,55.01,running,29,36,,Spire Motorsports,Chevrolet,road course
Daniel Hemric,4093,7/7/2024,Cup,Chicago Street Race,35,22,12,7,35,19.89,14,43,29,7,16.27906976744186,0,16,27.586206896551722,0,0,58,66.17,running,25,7,,Kaulig Racing,Chevrolet,road course
Daniel Suarez,4113,7/7/2024,Cup,Chicago Street Race,9,39,11,9,39,21.39,-5,40,45,9,22.5,1,27,46.55172413793103,0,0,58,87.84,running,10,32,,Trackhouse Racing,Chevrolet,road course
Denny Hamlin,1361,7/7/2024,Cup,Chicago Street Race,11,15,30,10,38,22.32,-29,44,73,5,11.363636363636363,1,14,24.137931034482758,0,0,58,50.67,running,23,10,,Joe Gibbs Racing,Toyota,road course
Erik Jones,4059,7/7/2024,Cup,Chicago Street Race,25,36,29,25,39,34.84,6,24,18,0,0,0,0,0,0,0,58,36.83,running,34,38,,Legacy Motor Club,Toyota,road course
Harrison Burton,4217,7/7/2024,Cup,Chicago Street Race,31,37,25,8,40,29.68,0,28,28,5,17.857142857142858,0,12,20.689655172413794,0,0,58,46,running,40,9,,Wood Brothers Racing,Ford,road course
Joey Hand,4413,7/7/2024,Cup,Chicago Street Race,38,16,4,1,38,12.84,25,35,10,12,34.285714285714285,1,28,48.275862068965516,7,12.068965517241379,58,95.18,running,18,1,,RFK Racing,Ford,road course
Joey Logano,3859,7/7/2024,Cup,Chicago Street Race,32,34,23,22,40,32.93,-11,36,47,0,0,0,0,0,0,0,58,39.67,running,38,34,,Team Penske,Ford,road course
John Hunter Nemechek,4092,7/7/2024,Cup,Chicago Street Race,12,7,35,4,36,11.84,-28,20,48,11,55,1,47,82.45614035087719,0,0,57,73.85,running,11,18,,Legacy Motor Club,Toyota,road course
Josh Berry,4123,7/7/2024,Cup,Chicago Street Race,36,33,36,16,40,31.98,-3,35,38,0,0,0,0,0,0,0,57,32.67,running,35,23,,Stewart-Haas Racing,Ford,road course
Josh Bilicki,4213,7/7/2024,Cup,Chicago Street Race,39,26,28,12,40,28.65,13,50,37,3,6,0,5,8.620689655172415,0,0,58,39,running,31,12,,MBM Motorsports,Ford,road course
Justin Haley,4172,7/7/2024,Cup,Chicago Street Race,23,17,16,10,35,19.56,21,39,18,5,12.820512820512821,0,12,20.689655172413794,0,0,58,76.83,running,19,20,,Rick Ware Racing,Ford,road course
Kaz Grala,4191,7/7/2024,Cup,Chicago Street Race,40,13,26,11,40,20.93,14,40,26,7,17.5,0,20,34.48275862068966,0,0,58,67.5,running,20,24,,Rick Ware Racing,Ford,road course
Kyle Busch,454,7/7/2024,Cup,Chicago Street Race,19,9,9,9,27,15.6,2,33,31,9,27.272727272727273,1,38,65.51724137931035,0,0,58,89.5,running,14,25,,Richard Childress Racing,Chevrolet,road course
Kyle Larson,4030,7/7/2024,Cup,Chicago Street Race,1,3,39,1,5,18.96,-2,2,4,2,100,0,33,100,0,0,33,90.33,accident,5,39,,Hendrick Motorsports,Chevrolet,road course
Martin Truex Jr.,3368,7/7/2024,Cup,Chicago Street Race,24,25,33,3,37,20.56,-21,51,72,14,27.45098039215686,0,18,31.03448275862069,0,0,58,46.33,running,28,5,,Joe Gibbs Racing,Toyota,road course
Michael McDowell,3832,7/7/2024,Cup,Chicago Street Race,3,28,5,3,37,25.96,-13,40,53,12,30,0,8,13.793103448275861,0,0,58,58.5,running,36,26,,Front Row Motorsports,Ford,road course
Noah Gragson,4224,7/7/2024,Cup,Chicago Street Race,28,24,14,6,35,20.87,5,40,35,5,12.5,0,16,27.586206896551722,0,0,58,60.5,running,26,6,,Stewart-Haas Racing,Ford,road course
Ricky Stenhouse Jr.,3888,7/7/2024,Cup,Chicago Street Race,33,14,6,4,37,17.62,21,52,31,13,25,1,34,58.62068965517241,0,0,58,84,running,15,8,,JTG Daugherty Racing,Chevrolet,road course
Ross Chastain,4001,7/7/2024,Cup,Chicago Street Race,14,10,22,6,38,15.55,5,31,26,9,29.032258064516128,0,41,70.68965517,0,0,58,81.17,running,12,22,,Trackhouse Racing,Chevrolet,road course
Ryan Blaney,4023,7/7/2024,Cup,Chicago Street Race,17,27,10,9,36,26.46,11,43,32,7,16.27906976744186,0,5,8.620689655172415,0,0,58,52.33,running,33,29,,Team Penske,Ford,road course
Ryan Preece,4070,7/7/2024,Cup,Chicago Street Race,29,30,34,10,39,28.05,-13,44,57,5,11.363636363636363,0,10,17.24137931034483,0,0,58,33.83,running,37,11,,Stewart-Haas Racing,Ford,road course
Shane Van Gisbergen,4469,7/7/2024,Cup,Chicago Street Race,5,40,40,1,6,24.43,6,9,3,9,100,3,24,100,9,37.5,24,83.48,accident,1,40,,Kaulig Racing,Chevrolet,road course
Todd Gilliland,4231,7/7/2024,Cup,Chicago Street Race,26,6,7,3,26,9.27,10,31,21,22,70.96774193548387,0,48,82.75862068965517,0,0,58,101.5,running,8,16,,Front Row Motorsports,Ford,road course
Ty Gibbs,4368,7/7/2024,Cup,Chicago Street Race,2,1,3,1,15,4.37,-3,20,23,17,85,2,58,100,17,29.310344827586206,58,124.08,running,3,15,,Joe Gibbs Racing,Toyota,road course
Tyler Reddick,4065,7/7/2024,Cup,Chicago Street Race,4,5,2,2,17,6.79,-2,23,25,19,82.60869565,2,53,91.37931034482759,0,0,58,107.51,running,9,17,,23XI Racing,Toyota,road course
William Byron,4184,7/7/2024,Cup,Chicago Street Race,27,35,8,8,39,27.44,26,47,21,7,14.893617021276595,1,4,6.896551724137931,0,0,58,72.19,running,32,28,,Hendrick Motorsports,Chevrolet,road course
Zane Smith,4272,7/7/2024,Cup,Chicago Street Race,30,4,17,1,37,20.03,-30,32,62,1,3.125,0,16,27.586206896551722,3,5.172413793103448,58,60,running,27,37,,Spire Motorsports,Chevrolet,road course
AJ Allmendinger,3774,7/14/2024,Cup,Pocono Raceway,26,18,21,9,34,22.75,12,93,81,2,2.150537634408602,0,8,5,0,0,160,53,running,23,14,,Kaulig Racing,Chevrolet,long intermediate
Alex Bowman,4045,7/14/2024,Cup,Pocono Raceway,6,10,3,2,33,10.53,10,54,44,29,53.7037037,3,134,83.75,0,0,160,96.45,running,6,7,,Hendrick Motorsports,Chevrolet,long intermediate
Austin Cindric,4180,7/14/2024,Cup,Pocono Raceway,20,35,18,2,36,20.61,-67,66,133,12,18.181818181818183,4,35,21.875,0,0,160,62.27,running,35,31,,Team Penske,Ford,long intermediate
Austin Dillon,3873,7/14/2024,Cup,Pocono Raceway,17,27,23,17,36,26.36,7,57,50,0,0,0,0,0,0,0,160,44.83,running,25,21,,Richard Childress Racing,Chevrolet,long intermediate
Brad Keselowski,1816,7/14/2024,Cup,Pocono Raceway,14,5,7,1,31,7.66,20,55,35,42,76.36363636363636,20,154,96.25,20,12.5,160,115.07,running,8,3,,RFK Racing,Ford,long intermediate
Bubba Wallace,4025,7/14/2024,Cup,Pocono Raceway,29,24,10,7,36,20.25,-12,76,88,19,25,0,46,28.75,0,0,160,66.83,running,36,18,,23XI Racing,Toyota,long intermediate
Carson Hocevar,4326,7/14/2024,Cup,Pocono Raceway,15,26,17,4,35,19.65,33,92,59,10,10.869565217391305,0,40,25,0,0,160,64.33,running,13,26,,Spire Motorsports,Chevrolet,long intermediate
Chase Briscoe,4228,7/14/2024,Cup,Pocono Raceway,28,15,15,5,28,15.28,9,63,54,20,31.746031746031747,0,97,60.625,0,0,160,75.5,running,14,12,,Stewart-Haas Racing,Ford,long intermediate
Chase Elliott,4062,7/14/2024,Cup,Pocono Raceway,11,2,9,2,28,8.65,55,98,43,68,69.38775510204081,7,144,90,0,0,160,106.05,running,5,2,,Hendrick Motorsports,Chevrolet,long intermediate
Chris Buescher,3989,7/14/2024,Cup,Pocono Raceway,18,6,11,1,32,10.23,2,64,62,31,48.4375,12,135,84.375,19,11.875,160,101.59,running,11,24,,RFK Racing,Ford,long intermediate
Christopher Bell,4153,7/14/2024,Cup,Pocono Raceway,13,11,12,3,19,10.33,15,45,30,35,77.77777777777777,0,146,91.25,0,0,160,86,running,9,8,,Joe Gibbs Racing,Toyota,long intermediate
Cody Ware,4125,7/14/2024,Cup,Pocono Raceway,35,29,26,23,36,30.38,-5,44,49,0,0,0,0,0,0,0,134,33.17,overheating,26,28,,Rick Ware Racing,Ford,long intermediate
Corey LaJoie,4096,7/14/2024,Cup,Pocono Raceway,30,14,19,10,34,19.83,39,103,64,11,10.679611650485437,0,37,23.125,0,0,160,66.33,running,16,11,,Spire Motorsports,Chevrolet,long intermediate
Daniel Hemric,4093,7/14/2024,Cup,Pocono Raceway,27,31,25,22,35,29.75,-1,58,59,0,0,0,0,0,0,0,153,35.67,suspension,22,34,,Kaulig Racing,Chevrolet,long intermediate
Daniel Suarez,4113,7/14/2024,Cup,Pocono Raceway,16,20,16,9,32,18.88,8,72,64,11,15.277777777777779,0,32,20,0,0,160,67.67,running,15,16,,Trackhouse Racing,Chevrolet,long intermediate
Denny Hamlin,1361,7/14/2024,Cup,Pocono Raceway,4,1,2,1,27,5,29,48,19,29,60.416666666666664,17,152,95,31,19.375,160,131.42,running,2,1,,Joe Gibbs Racing,Toyota,long intermediate
Erik Jones,4059,7/14/2024,Cup,Pocono Raceway,23,8,14,2,26,11.73,23,66,43,32,48.484848484848484,0,134,83.75,0,0,160,81,running,10,5,,Legacy Motor Club,Toyota,long intermediate
Harrison Burton,4217,7/14/2024,Cup,Pocono Raceway,22,22,31,11,31,25.25,1,79,78,6,7.594936708860759,0,7,5.785123966942149,0,0,121,43.17,accident,19,17,,Wood Brothers Racing,Ford,long intermediate
JJ Yeley,3669,7/14/2024,Cup,Pocono Raceway,37,32,35,17,37,34.66,3,14,11,0,0,0,0,0,0,0,112,25.17,fuel pump,28,35,,NY Racing Team,Chevrolet,long intermediate
Joey Logano,3859,7/14/2024,Cup,Pocono Raceway,10,12,5,1,19,9.21,10,51,41,35,68.62745098039215,0,149,93.125,3,1.875,160,97,running,7,9,,Team Penske,Ford,long intermediate
John Hunter Nemechek,4092,7/14/2024,Cup,Pocono Raceway,32,21,28,11,32,24.55,-9,86,95,1,1.1627906976744187,0,12,9.523809523809524,0,0,126,42.17,accident,18,19,,Legacy Motor Club,Toyota,long intermediate
Josh Berry,4123,7/14/2024,Cup,Pocono Raceway,5,34,20,1,36,20.56,-80,49,129,5,10.204081632653061,13,52,32.5,8,5,160,68.68,running,33,25,,Stewart-Haas Racing,Ford,long intermediate
Justin Haley,4172,7/14/2024,Cup,Pocono Raceway,34,28,22,9,36,25.27,4,70,66,4,5.714285714285714,0,7,4.375,0,0,160,46,running,27,23,,Rick Ware Racing,Ford,long intermediate
Kyle Busch,454,7/14/2024,Cup,Pocono Raceway,24,30,32,11,36,28.6,15,56,41,6,10.714285714285714,0,16,13.333333333333334,0,0,120,34.83,accident,20,32,,Richard Childress Racing,Chevrolet,long intermediate
Kyle Larson,4030,7/14/2024,Cup,Pocono Raceway,12,9,13,1,33,13.2,2,66,64,30,45.45454545454545,0,112,70,0,0,160,83.17,running,32,6,,Hendrick Motorsports,Chevrolet,long intermediate
Martin Truex Jr.,3368,7/14/2024,Cup,Pocono Raceway,3,4,8,1,30,7.62,-11,56,67,31,55.357142857142854,5,137,85.625,14,8.75,160,108.72,running,1,30,,Joe Gibbs Racing,Toyota,long intermediate
Michael McDowell,3832,7/14/2024,Cup,Pocono Raceway,21,23,24,6,27,19.18,1,50,49,9,18,0,33,20.88607594936709,0,0,158,57.17,running,12,20,,Front Row Motorsports,Ford,long intermediate
