driver,team,race_id,year,finish,momentum,finish_baseline,finish_track,start_baseline,start_track,mid_baseline,mid_track,best_baseline,best_track,worst_baseline,worst_track,avg_baseline,avg_track,green_flag_passing_diff_baseline,green_flag_passing_diff_track,green_flag_passes_baseline,green_flag_passes_track,pct_quality_passes_baseline,pct_quality_passes_track,fastest_lap_baseline,fastest_lap_track,pct_top_15_laps_baseline,pct_top_15_laps_track,pct_laps_led_baseline,pct_laps_led_track,rating_baseline,rating_track
Kyle Busch,Richard Childress Racing,97,2024,2,86.005,16.24590163934426,19.142857142857142,15.01639344262295,13.071428571428571,15.737704918032787,16.285714285714285,3.918032786885246,4.857142857142857,30.540983606557376,29.071428571428573,15.972622950819673,18.000714285714288,3.098360655737705,5.142857142857143,131.44262295081967,80.64285714285714,40.52666692829495,34.35994023163185,7.327868852459017,14.428571428571429,58.459829715109755,46.820597984893745,2.9788744467936827,5.670202486338998,79.16655737704914,76.48785714285714
Kyle Busch,Richard Childress Racing,98,2024,7,91.63750000000002,16.016129032258064,11.1,15.048387096774194,18.7,15.661290322580646,15.1,3.870967741935484,1.4,30.56451612903226,33.0,15.946290322580646,13.384000000000004,3.2903225806451615,5.6,132.46774193548387,366.7,40.55125749479475,56.96106287217341,7.451612903225806,4.7,58.47500254162618,64.12999036674339,2.930828084748623,3.4972775406937635,79.3488709677419,84.61699999999999
Kyle Busch,Richard Childress Racing,99,2024,30,94.95750000000001,15.873015873015873,10.222222222222221,15.047619047619047,13.555555555555555,15.619047619047619,7.222222222222222,3.8253968253968256,2.888888888888889,30.49206349206349,30.22222222222222,15.878571428571428,12.035555555555554,3.1904761904761907,-0.1111111111111111,134.9206349206349,64.44444444444444,41.06902692673955,29.169962648779272,7.412698412698413,2.5555555555555554,58.59707255737552,74.17570027014794,3.0275221848474936,2.5757060925256647,79.55777777777776,92.36666666666666
Kyle Busch,Richard Childress Racing,100,2024,25,79.4275,16.09375,20.454545454545453,15.015625,11.909090909090908,15.875,18.90909090909091,3.921875,6.181818181818182,30.59375,31.363636363636363,16.09625,17.68909090909091,2.703125,-7.818181818181818,133.46875,85.18181818181819,40.87375195243781,34.5755849462921,7.296875,9.090909090909092,57.83434655953609,42.91701801680773,2.980217150709251,0.3451262677829964,78.91359374999999,69.9790909090909
Kyle Busch,Richard Childress Racing,101,2024,19,66.28,16.23076923076923,15.909090909090908,15.23076923076923,15.272727272727273,16.06153846153846,15.545454545454545,4.246153846153846,2.8181818181818183,30.646153846153847,29.90909090909091,16.281846153846157,15.194545454545455,2.7384615384615385,6.0,132.8,109.18181818181819,40.24492499932338,48.02581943026349,7.246153846153846,4.2727272727272725,56.94458738169707,71.69347816326506,2.934367656082955,1.110495784611163,78.37353846153846,81.70727272727271
Kyle Busch,Richard Childress Racing,102,2024,19,65.26,16.272727272727273,10.727272727272727,15.045454545454545,18.363636363636363,16.0,14.909090909090908,4.196969696969697,1.3636363636363635,30.606060606060606,32.36363636363637,16.188181818181818,13.229090909090912,2.484848484848485,4.818181818181818,132.3181818181818,359.45454545454544,40.700259919075606,58.434669129913736,7.363636363636363,4.7272727272727275,57.13161468671846,64.31502883647894,3.0374503842537557,3.9995756179922797,78.495,85.33454545454545
Kyle Busch,Richard Childress Racing,103,2024,13,62.855000000000004,16.313432835820894,12.2,14.880597014925373,13.5,15.925373134328359,9.7,4.149253731343284,3.6,30.71641791044776,30.9,16.124626865671644,13.812999999999999,1.8955223880597014,-2.9,139.23880597014926,62.2,41.1520941644986,29.1101092410442,7.268656716417911,2.3,57.396393495450944,67.73639111269836,3.045693566429073,2.3181354832730983,78.56059701492538,86.963
Kyle Busch,Richard Childress Racing,104,2024,13,73.315,16.264705882352942,16.166666666666668,14.823529411764707,14.25,15.764705882352942,15.25,4.161764705882353,2.6666666666666665,30.720588235294116,29.75,16.101617647058823,14.770000000000001,1.8088235294117647,4.333333333333333,138.60294117647058,108.5,40.945200622863815,49.88175361965572,7.161764705882353,5.166666666666667,57.64515133530467,71.49305410908535,3.000903955158057,1.8294401121732164,78.58426470588236,82.09749999999998
Kyle Busch,Richard Childress Racing,105,2024,31,81.945,16.217391304347824,15.923076923076923,14.898550724637682,14.692307692307692,15.73913043478261,15.153846153846153,4.188405797101449,2.923076923076923,30.72463768115942,29.846153846153847,16.06434782608696,14.674615384615386,1.6521739130434783,3.3076923076923075,138.47826086956522,110.15384615384616,40.96494687916568,49.29913351873545,7.057971014492754,4.769230769230769,57.72704595580478,70.86250226606438,2.9574125934891,1.6887139496983536,78.58057971014493,81.80769230769229
Kyle Busch,Richard Childress Racing,106,2024,28,72.4075,16.428571428571427,20.833333333333332,14.928571428571429,13.333333333333334,15.928571428571429,19.666666666666668,4.142857142857143,7.75,30.814285714285713,31.583333333333332,16.176714285714286,18.561666666666667,1.4428571428571428,-6.75,139.5,85.58333333333333,40.59061770606195,31.69428620076776,6.957142857142857,8.666666666666666,57.13244342663412,39.34059984874042,2.941916116096827,0.3163657454677467,78.14714285714285,67.79833333333333
Kyle Busch,Richard Childress Racing,107,2024,21,64.995,16.591549295774648,18.0,15.04225352112676,13.333333333333334,15.985915492957746,15.933333333333334,4.183098591549296,4.6,30.901408450704224,29.266666666666666,16.27718309859155,17.756666666666668,1.5211267605633803,5.8,139.07042253521126,88.26666666666667,40.17397765825722,34.872696352941865,6.943661971830986,14.466666666666667,56.43261560383645,47.65926111650936,2.9004806778419416,5.292188987249731,77.79633802816902,77.42
Kyle Busch,Richard Childress Racing,108,2025,34,61.2025,16.65277777777778,11.416666666666666,15.180555555555555,17.166666666666668,16.083333333333332,14.583333333333334,4.305555555555555,1.3333333333333333,30.916666666666668,32.833333333333336,16.359166666666667,13.120833333333337,1.6527777777777777,1.3333333333333333,138.40277777777777,379.1666666666667,39.70758083791208,59.47954289928894,6.847222222222222,4.416666666666667,55.88552095160381,65.19475933942194,2.8601962239830256,3.965422948992923,77.61861111111111,85.13083333333333
Kyle Busch,Richard Childress Racing,109,2025,7,62.290000000000006,16.89041095890411,13.153846153846153,15.26027397260274,17.46153846153846,16.21917808219178,15.461538461538462,4.260273972602739,1.3076923076923077,30.972602739726028,33.0,16.33876712328767,13.255384615384619,1.904109589041096,2.769230769230769,142.94520547945206,386.15384615384613,39.86314589205027,58.83218035242056,6.794520547945205,4.3076923076923075,55.98901874980102,65.05984402254333,2.8210154537914773,3.660390414455006,77.68794520547945,84.9423076923077
Kyle Busch,Richard Childress Racing,110,2025,5,74.36250000000001,16.756756756756758,12.272727272727273,15.135135135135135,13.272727272727273,16.18918918918919,9.272727272727273,4.216216216216216,3.727272727272727,31.06756756756757,30.90909090909091,16.283513513513515,13.88090909090909,2.0,-3.0,145.3108108108108,65.27272727272727,40.13186591607662,28.925856885797756,6.77027027027027,2.090909090909091,56.187500817101004,68.33416706658983,2.8489371104294303,2.1073958938846347,77.94256756756756,86.34545454545454
Kyle Busch,Richard Childress Racing,111,2025,8,94.1575,16.6,18.1875,15.04,14.0625,16.0,16.375,4.173333333333333,5.125,30.76,29.4375,16.0944,18.033125,1.9733333333333334,6.125,143.74666666666667,88.4375,40.596774370528934,33.10524074297091,6.8533333333333335,13.5625,56.77166747287299,45.745669836920456,3.400424966557038,4.961427175546623,78.66893333333333,76.64375
Kyle Busch,Richard Childress Racing,112,2025,33,100.4075,16.486842105263158,17.0,15.039473684210526,14.857142857142858,15.947368421052632,16.142857142857142,4.184210526315789,2.7857142857142856,30.592105263157894,30.357142857142858,16.029342105263158,15.335714285714287,2.013157894736842,2.142857142857143,143.03947368421052,117.28571428571429,41.14447763170618,46.83218860753327,6.7631578947368425,4.428571428571429,57.31515767822992,66.95124274090676,3.3556825327865507,1.7018528944363258,78.81802631578948,79.40999999999998
Kyle Busch,Richard Childress Racing,113,2025,21,92.8625,16.7012987012987,18.066666666666666,14.896103896103897,14.133333333333333,16.207792207792206,17.466666666666665,4.142857142857143,2.6666666666666665,30.662337662337663,30.733333333333334,16.169350649350648,16.10066666666667,2.012987012987013,2.1333333333333333,141.88311688311688,113.06666666666666,40.89873405493078,45.191524181697716,6.675324675324675,4.133333333333334,56.90107815617498,64.18322885684631,3.3288957914256865,1.6746029313405706,78.47623376623376,77.61599999999999
Kyle Busch,Richard Childress Racing,114,2025,17,79.5225,16.756410256410255,21.384615384615383,14.987179487179487,14.076923076923077,16.358974358974358,19.692307692307693,4.269230769230769,7.6923076923076925,30.71794871794872,32.0,16.316794871794873,18.926923076923078,1.9487179487179487,-5.6923076923076925,141.7948717948718,87.38461538461539,40.39338466295731,30.103123747779975,6.589743589743589,8.461538461538462,56.17637884436505,36.88706663022192,3.2862176402535623,0.29202991889330465,78.02358974358974,66.67846153846153
Kyle Busch,Richard Childress Racing,115,2025,10,62.375,16.759493670886076,17.58823529411765,14.949367088607595,14.117647058823529,16.430379746835442,16.11764705882353,4.367088607594937,5.117647058823529,30.78481012658228,28.764705882352942,16.364810126582277,17.628235294117644,1.9620253164556962,6.0588235294117645,141.1139240506329,88.52941176470588,40.155378643046454,35.99447494750204,6.506329113924051,12.764705882352942,55.784905694436375,48.82397885121925,3.244619948604783,4.6695785181615275,77.8439240506329,77.42941176470588
Kyle Busch,Richard Childress Racing,116,2025,14,60.0,16.675,21.071428571428573,14.8625,13.928571428571429,16.55,19.857142857142858,4.3375,8.0,30.7875,32.285714285714285,16.345125,19.011428571428574,1.8375,-5.071428571428571,140.5,87.42857142857143,40.18332771438337,29.495108415081408,6.425,7.857142857142857,55.76099504663093,36.055847585206074,3.2040621992472227,0.2711706389723543,77.877125,66.475
Kyle Busch,Richard Childress Racing,117,2025,29,64.7875,16.641975308641975,12.714285714285714,14.864197530864198,16.642857142857142,16.59259259259259,15.357142857142858,4.333333333333333,1.2857142857142858,30.703703703703702,33.357142857142854,16.372345679012344,13.183571428571431,1.8641975308641976,3.2142857142857144,139.91358024691357,381.2857142857143,39.96601064581074,58.89762658939052,6.395061728395062,4.357142857142857,55.47091521963549,65.46104743021881,3.1645058757997258,3.748020959493934,77.80024691358024,85.77
Kyle Busch,Richard Childress Racing,118,2025,20,67.5525,16.79268292682927,18.25,14.707317073170731,14.625,16.597560975609756,18.125,4.2926829268292686,3.375,30.78048780487805,31.0,16.424268292682925,16.82375,1.7195121951219512,1.8125,144.97560975609755,114.4375,40.0015822584228,42.459646512904115,6.402439024390244,3.875,55.216080498542375,60.1951852929809,3.1453746417168023,1.569940248131785,77.51280487804877,75.46312499999999
Kyle Busch,Richard Childress Racing,119,2025,21,69.81,16.83132530120482,18.352941176470587,14.843373493975903,15.294117647058824,16.566265060240966,17.88235294117647,4.27710843373494,3.3529411764705883,30.771084337349397,30.941176470588236,16.4233734939759,16.795882352941177,1.9879518072289157,3.1176470588235294,144.27710843373495,112.82352941176471,40.059726884345416,42.59893708332152,6.349397590361446,3.764705882352941,55.31106303470452,60.36603504045261,3.107478561696118,1.4775908217710918,77.45674698795179,75.30999999999999
Kyle Busch,Richard Childress Racing,120,2025,15,67.015,16.88095238095238,18.5,15.083333333333334,16.38888888888889,16.5,17.5,4.238095238095238,3.2222222222222223,30.845238095238095,31.27777777777778,16.428214285714283,16.797777777777778,2.0833333333333335,3.5,144.17857142857142,114.11111111111111,40.07302145226988,42.51991116702588,6.285714285714286,3.611111111111111,55.31496820976755,60.10342741264968,3.074960243699736,1.4163879900060312,77.35988095238093,74.97722222222221
Kyle Busch,Richard Childress Racing,121,2025,12,66.74,16.858823529411765,17.166666666666668,15.188235294117646,13.777777777777779,16.55294117647059,16.666666666666668,4.211764705882353,4.944444444444445,30.929411764705883,28.88888888888889,16.458470588235294,17.470555555555553,2.211764705882353,5.277777777777778,144.6,88.72222222222223,39.98719505612553,36.34985435875193,6.223529411764706,12.055555555555555,55.10538034847617,49.104427463373746,3.0387842408326797,4.410157489374776,77.27976470588234,77.6
Kyle Busch,Richard Childress Racing,122,2025,8,72.88250000000001,16.802325581395348,20.0,15.30232558139535,20.833333333333332,16.58139534883721,22.833333333333332,4.1976744186046515,5.333333333333333,31.0,30.0,16.488604651162788,19.74,2.255813953488372,13.666666666666666,144.48837209302326,84.0,39.72033275361244,41.72196311338113,6.174418604651163,4.666666666666667,54.87547282500552,56.827429458936074,3.0034495403578814,4.693755604944048,77.2974418604651,68.71833333333332
Kyle Busch,Richard Childress Racing,123,2025,37,78.1375,16.701149425287355,11.666666666666666,15.149425287356323,12.833333333333334,16.586206896551722,8.666666666666666,4.172413793103448,3.5,30.942528735632184,29.0,16.41942528735632,12.899166666666666,2.3448275862068964,-2.75,143.70114942528735,62.166666666666664,39.77799378069736,32.765368811981276,6.126436781609195,3.0,55.12977773506292,70.97298647770735,2.968927131848021,5.615990096060915,77.48804597701148,90.185
Kyle Busch,Richard Childress Racing,124,2025,20,66.85,16.931818181818183,18.285714285714285,15.102272727272727,18.142857142857142,16.818181818181817,22.0,4.238636363636363,4.857142857142857,30.772727272727273,29.428571428571427,16.636136363636364,18.415714285714284,2.3181818181818183,13.142857142857142,142.14772727272728,82.85714285714286,40.462334760462156,42.15266011289811,6.056818181818182,4.285714285714286,55.450272685005395,59.70922525051663,2.9351893235315667,4.0232190899520415,76.88215909090908,72.31285714285714
Kyle Busch,Richard Childress Racing,125,2025,21,62.38000000000001,16.96629213483146,13.8,15.224719101123595,15.666666666666666,16.921348314606742,15.466666666666667,4.224719101123595,1.2666666666666666,30.820224719101123,33.6,16.714943820224722,13.680000000000003,2.966292134831461,2.3333333333333335,142.0,392.8666666666667,40.08609216973786,57.82997700876448,5.98876404494382,4.533333333333333,54.88341568854466,63.40194214087089,2.902209668210987,3.6045358742610047,76.61011235955056,83.66733333333333
Kyle Busch,Richard Childress Racing,126,2025,5,55.2025,17.011111111111113,13.615384615384615,15.377777777777778,12.692307692307692,16.966666666666665,10.846153846153847,4.277777777777778,4.0,30.855555555555554,28.0,16.759111111111114,14.636923076923077,2.8444444444444446,-2.5384615384615383,141.65555555555557,57.92307692307692,39.961011465963,37.93726351875195,5.933333333333334,2.769230769230769,54.431719616783056,71.92378238942216,2.869962894119754,5.183990857902383,76.31544444444444,85.10692307692308
Kyle Busch,Richard Childress Racing,127,2025,10,54.655,16.87912087912088,13.0,15.274725274725276,12.214285714285714,17.12087912087912,12.285714285714286,4.252747252747253,3.857142857142857,30.857142857142858,28.214285714285715,16.70703296703297,14.450000000000001,2.868131868131868,-2.0,140.53846153846155,56.642857142857146,40.043857493809554,38.62031612455538,5.8901098901098905,2.7142857142857144,54.61012562835687,71.83398840946344,2.838424840338218,4.813705796623641,76.48439560439559,85.57714285714287
Kyle Busch,Richard Childress Racing,128,2025,11,64.1125,16.804347826086957,16.894736842105264,15.293478260869565,14.368421052631579,16.967391304347824,16.789473684210527,4.239130434782608,4.842105263157895,30.92391304347826,29.31578947368421,16.773152173913044,17.553684210526313,3.239130434782609,5.315789473684211,140.3586956521739,91.15789473684211,39.7225532924638,35.33339028934393,5.826086956521739,11.526315789473685,54.144995804352995,48.37963303530144,2.8075723964214983,4.178043937302419,76.32695652173912,77.66315789473684
Kyle Busch,Richard Childress Racing,129,2025,25,72.8675,16.741935483870968,18.5,15.236559139784946,19.125,16.903225806451612,22.5,4.236559139784946,4.625,30.881720430107528,30.125,16.711397849462365,19.07,3.096774193548387,19.0,139.63440860215053,88.625,39.81096890738355,37.75567062203585,5.806451612903226,3.75,54.426705315488974,52.870572094202046,2.7773834459223425,3.520316703708036,76.44913978494623,69.8575
Kyle Busch,Richard Childress Racing,130,2025,20,75.96,16.829787234042552,20.6,15.202127659574469,14.0,17.0531914893617,19.866666666666667,4.25531914893617,7.733333333333333,30.882978723404257,31.733333333333334,16.761063829787236,18.980666666666668,3.0106382978723403,-4.466666666666667,138.5,87.8,39.645346091773085,29.034144198075982,5.75531914893617,7.6,54.187354310430585,35.803093016859,2.7478368135189135,0.25309259637419734,76.30031914893615,66.82
Kyle Busch,Richard Childress Racing,131,2025,22,66.08,16.86315789473684,12.8,15.43157894736842,12.533333333333333,17.0,11.666666666666666,4.252631578947368,3.8,30.94736842105263,28.8,16.810526315789478,15.006,3.3263157894736843,0.6,138.25263157894736,61.13333333333333,39.493472883438635,36.744553114251694,5.6947368421052635,2.533333333333333,53.84553253568921,67.83293463683255,2.7189122154818723,4.4927920768487315,76.04631578947367,84.00533333333334
Kyle Busch,Richard Childress Racing,132,2025,16,68.595,16.916666666666668,20.5625,15.322916666666666,15.4375,17.104166666666668,19.375,4.25,7.5,31.0,32.0625,16.800833333333333,19.135625,2.9791666666666665,-2.125,137.77083333333334,89.5,39.410433990173644,28.79559714194623,5.645833333333333,7.125,53.90964157177577,34.92254256018032,2.6905902132372694,0.23727430910081002,76.00479166666666,65.904375
Kyle Busch,Richard Childress Racing,133,2025,33,61.65,16.90721649484536,14.25,15.45360824742268,16.5,17.051546391752577,15.8125,4.278350515463917,1.75,31.072164948453608,33.625,16.8740206185567,14.118125,3.0927835051546393,1.6875,139.0,375.25,39.11645984213062,56.0174052475917,5.917525773195877,4.3125,53.514066371242,60.328743833941445,2.6628521698018335,3.3792523821196925,75.83886597938144,81.56875000000001
Kyle Busch,Richard Childress Racing,134,2025,8,62.772499999999994,17.071428571428573,16.6,15.438775510204081,14.15,17.26530612244898,16.5,4.26530612244898,4.8,31.112244897959183,29.2,17.017755102040816,17.2275,3.122448979591837,4.55,138.10204081632654,90.25,39.65768844323133,35.96398104887673,5.86734693877551,11.15,53.24727407204565,49.97785040053637,2.6356802088854883,3.9691417404372986,75.7481632653061,78.1645
Kyle Busch,Richard Childress Racing,135,2025,22,71.34,16.97979797979798,16.19047619047619,15.515151515151516,14.571428571428571,17.22222222222222,16.333333333333332,4.242424242424242,4.666666666666667,31.171717171717173,29.571428571428573,17.002424242424244,17.145238095238092,3.3838383838383836,5.714285714285714,138.14141414141415,92.71428571428571,39.605661714006764,35.894603010834985,5.828282828282828,10.714285714285714,53.33144687404519,50.53035188003463,2.6090571764725037,3.780134990892665,75.8561616161616,78.55857142857143
Kyle Busch,Richard Childress Racing,136,2025,16,68.6575,17.03,20.294117647058822,15.58,16.176470588235293,17.26,18.941176470588236,4.23,7.470588235294118,31.22,32.411764705882355,17.0321,19.415882352941175,3.22,-1.1764705882352942,137.63,99.3529411764706,39.324547625566694,27.742617405949396,5.77,8.588235294117647,53.03979907200474,33.78232518134618,2.5829666047077784,0.22331699680076236,75.71089999999998,65.55176470588236
Kyle Busch,Richard Childress Racing,137,2025,30,68.705,17.019801980198018,16.454545454545453,15.742574257425742,14.909090909090908,17.356435643564357,16.545454545454547,4.237623762376238,4.590909090909091,31.257425742574256,29.863636363636363,17.095841584158418,17.273636363636363,3.3267326732673266,4.863636363636363,137.5148514851485,92.45454545454545,39.05306459858089,34.78549618625158,5.732673267326732,10.227272727272727,52.55830420629182,49.33200255230579,2.5573926779284935,3.6083106731248167,75.55633663366335,77.77545454545454
Kyle Busch,Richard Childress Racing,138,2025,19,59.217499999999994,17.147058823529413,18.31578947368421,15.823529411764707,16.789473684210527,17.49019607843137,17.68421052631579,4.431372549019608,3.1578947368421053,31.186274509803923,31.63157894736842,17.24107843137255,16.913684210526316,3.235294117647059,4.0,136.44117647058823,117.57894736842105,38.670191416241856,42.00716730455083,5.676470588235294,3.473684210526316,52.04302671407328,58.9137733382997,2.5323202006939005,1.3418412536899242,75.0999019607843,74.74421052631577
Kyle Busch,Richard Childress Racing,139,2025,35,50.295,17.16504854368932,13.375,15.951456310679612,12.0625,17.553398058252426,12.625,4.398058252427185,3.8125,31.24271844660194,29.25,17.313009708737866,15.060625,3.233009708737864,-1.3125,136.29126213592232,63.0625,38.31882391553077,36.41812724023596,5.631067961165049,2.4375,51.56620512393664,67.34337622203051,2.507734567677455,4.211992572045686,74.86349514563105,83.25874999999999
Kyle Busch,Richard Childress Racing,140,2025,8,42.137499999999996,17.33653846153846,18.35,16.067307692307693,17.4,17.73076923076923,18.0,4.605769230769231,3.05,31.298076923076923,31.9,17.49528846153846,17.3005,3.125,3.95,135.0096153846154,117.75,37.95037368557375,40.030775881473296,5.586538461538462,3.35,51.070376228514185,56.11460481788471,2.483621735295941,1.274749191005428,74.41961538461538,73.54449999999999
Kyle Busch,Richard Childress Racing,141,2025,19,45.155,17.247619047619047,15.352941176470589,16.21904761904762,16.352941176470587,17.704761904761906,17.11764705882353,4.628571428571429,1.8235294117647058,31.323809523809523,33.705882352941174,17.51552380952381,15.108823529411763,3.219047619047619,1.9411764705882353,135.0095238095238,356.1764705882353,37.80763644056828,58.14325568890983,5.533333333333333,4.117647058823529,50.95495655833786,58.38990131723901,2.459968194959789,3.1804728302302987,74.39819047619046,80.70882352941177
Kyle Busch,Richard Childress Racing,142,2025,13,60.644999999999996,17.264150943396228,20.055555555555557,16.09433962264151,17.055555555555557,17.547169811320753,19.38888888888889,4.59433962264151,7.333333333333333,31.38679245283019,32.55555555555556,17.448679245283017,19.64111111111111,2.6226415094339623,-0.3333333333333333,137.85849056603774,100.83333333333333,38.11155386377047,26.86273654450776,5.518867924528302,8.222222222222221,51.20745892335354,32.150463650993615,2.5638505949129984,0.21091049697849779,74.55443396226414,65.24888888888889
Kyle Busch,Richard Childress Racing,143,2025,5,67.4575,17.22429906542056,17.043478260869566,16.009345794392523,15.304347826086957,17.57943925233645,17.17391304347826,4.616822429906542,5.434782608695652,31.299065420560748,29.608695652173914,17.428130841121494,17.91,2.588785046728972,4.391304347826087,137.26168224299064,89.65217391304348,38.26054919261374,33.27308330858847,5.4672897196261685,9.782608695652174,51.18495930724744,47.18713287611858,2.539889374399793,3.4514276003802595,74.58663551401868,75.65478260869565
Kyle Larson,Hendrick Motorsports,14,2022,12,93.555,15.214285714285714,25.333333333333332,10.0,4.0,13.071428571428571,23.0,1.6428571428571428,1.0,28.714285714285715,33.333333333333336,12.247857142857141,17.006666666666664,17.642857142857142,-0.6666666666666666,112.5,48.0,59.35746021183483,51.190527248813396,12.357142857142858,16.333333333333332,78.89079036761463,78.8482267383941,7.73256649772913,10.790844789798763,93.29285714285713,80.50333333333333
Kyle Larson,Hendrick Motorsports,16,2022,4,94.95750000000001,15.0,22.0,9.75,6.75,13.375,19.75,1.625,1.25,28.8125,31.75,12.32375,16.16,15.5625,-1.25,105.9375,51.0,58.08361101868881,57.14289543661005,11.625,12.5,77.36664008743274,75.66678229869353,8.243268412785715,8.093133592349073,92.2675,80.235
Kyle Larson,Hendrick Motorsports,18,2022,13,95.915,13.722222222222221,22.0,9.0,9.0,13.555555555555555,13.0,1.6666666666666667,1.0,27.88888888888889,23.0,11.732222222222223,12.853333333333333,13.222222222222221,18.666666666666668,100.72222222222223,231.33333333333334,58.10002848182054,66.88420448227559,11.055555555555555,4.333333333333333,78.77034674438465,73.78186031115526,7.327349700253969,6.00643016614197,93.87555555555555,84.60333333333334
Kyle Larson,Hendrick Motorsports,19,2022,14,92.80000000000001,13.68421052631579,18.4,8.68421052631579,6.0,14.210526315789474,19.6,1.736842105263158,1.4,28.263157894736842,30.8,12.099473684210528,14.894,13.105263157894736,0.4,102.36842105263158,58.2,58.11230768453173,56.748799107908724,11.0,12.4,76.87150258374902,76.53342583895483,6.941699716030076,6.474506873879259,92.45947368421052,83.824
Kyle Larson,Hendrick Motorsports,21,2022,35,95.3025,13.380952380952381,15.666666666666666,8.428571428571429,5.666666666666667,13.619047619047619,14.666666666666666,1.7142857142857142,2.6666666666666665,27.904761904761905,28.0,11.722380952380954,11.326666666666666,12.142857142857142,-0.6666666666666666,99.0952380952381,58.666666666666664,60.13928832368151,39.58043432426734,11.333333333333334,5.0,78.43135948053484,74.11506368028107,6.816299743074831,7.87878787878788,93.12714285714286,92.75333333333333
Kyle Larson,Hendrick Motorsports,23,2022,14,91.64000000000001,14.043478260869565,9.333333333333334,9.0,11.333333333333334,14.608695652173912,8.333333333333334,1.9565217391304348,2.6666666666666665,28.130434782608695,26.0,12.359565217391303,10.406666666666666,12.043478260869565,9.333333333333334,96.3913043478261,63.666666666666664,58.400179328902325,60.838963963963955,11.0,13.0,76.38469664241053,82.24474772539288,6.223578026285715,3.6,92.31695652173913,101.24333333333334
Kyle Larson,Hendrick Motorsports,24,2022,1,93.92500000000001,14.041666666666666,20.5,8.666666666666666,9.75,14.083333333333334,19.75,1.9166666666666667,3.75,27.833333333333332,30.25,12.0675,16.0625,10.958333333333334,1.5,95.16666666666667,56.5,58.330022603133386,33.18532574320051,11.708333333333334,4.5,77.2746826532374,59.533666181263435,6.079132784797828,5.90909090909091,92.71375,85.13499999999999
Kyle Larson,Hendrick Motorsports,25,2022,37,95.355,13.52,19.75,8.4,7.5,13.76,16.25,1.88,1.5,27.92,26.0,11.891200000000001,14.3175,10.04,16.75,93.96,206.5,57.719898622084976,64.74648669504002,11.64,5.75,77.65036201377458,66.00947215644337,6.058189695628137,4.5048226246064775,93.48360000000001,80.195
Kyle Larson,Hendrick Motorsports,26,2022,12,85.5775,14.423076923076923,17.666666666666668,8.115384615384615,6.333333333333333,14.653846153846153,17.333333333333332,1.8461538461538463,1.5,28.26923076923077,29.166666666666668,12.776538461538463,13.594999999999999,8.26923076923077,0.8333333333333334,91.46153846153847,57.166666666666664,57.356666446965,63.63681976941112,11.192307692307692,13.5,77.13633710115688,80.27785486579569,5.825182399642439,5.395422394899382,90.77923076923078,85.30333333333333
Kyle Larson,Hendrick Motorsports,27,2022,8,78.86250000000001,14.333333333333334,4.333333333333333,8.074074074074074,13.666666666666666,15.148148148148149,11.666666666666666,2.0,1.0,28.51851851851852,30.666666666666668,13.08777777777778,8.633333333333333,7.592592592592593,43.333333333333336,91.03703703703704,126.0,56.71382694892926,61.41403145462464,11.185185185185185,18.0,75.7528437399575,84.42469901788739,5.609434903359386,11.021368700128534,90.32370370370371,106.17333333333335
Kyle Larson,Hendrick Motorsports,28,2022,5,77.42,14.107142857142858,10.5,8.035714285714286,8.75,14.928571428571429,6.75,2.0,2.25,28.392857142857142,24.75,12.938214285714286,9.1425,7.142857142857143,3.5,91.35714285714286,64.5,57.86690455789607,59.80832745058491,11.035714285714286,16.75,76.53855678455774,86.11965101960857,5.409097942525122,3.3892230576441102,90.52892857142858,101.39250000000001
Kyle Larson,Hendrick Motorsports,29,2022,9,78.7875,13.793103448275861,5.25,7.931034482758621,12.0,14.724137931034482,11.0,1.9655172413793103,1.25,28.0,29.25,12.698620689655174,8.7,7.482758620689655,31.25,91.96551724137932,119.5,59.31976991796862,68.31052359096847,12.137931034482758,15.25,77.31308930922816,87.75672651060655,5.4570600824380495,8.2660265250964,91.45655172413794,103.64750000000001
Kyle Larson,Hendrick Motorsports,30,2022,18,98.3075,13.633333333333333,23.2,7.966666666666667,6.2,14.366666666666667,20.4,1.9333333333333333,1.4,28.066666666666666,28.2,12.621666666666668,18.436,8.933333333333334,6.2,92.46666666666667,171.0,59.149297836590854,61.45236176982512,12.533333333333333,4.6,77.32081667157526,65.66472058229755,5.464778838173148,3.603858099685182,91.783,68.78999999999999
Kyle Larson,Hendrick Motorsports,31,2022,35,100.785,13.774193548387096,16.6,7.774193548387097,8.2,14.03225806451613,17.0,1.903225806451613,3.2,27.93548387096774,30.2,12.566774193548389,14.382,7.967741935483871,-1.2,100.83870967741936,58.2,59.36735567766856,35.163645209945024,12.193548387096774,5.6,77.17731743783192,64.96026627834408,5.425764009490143,5.838383838383839,91.67354838709677,90.49999999999999
Kyle Larson,Hendrick Motorsports,32,2022,35,92.705,14.4375,6.0,8.09375,11.4,14.46875,9.6,1.9375,1.2,28.1875,29.4,12.78375,9.038,8.5,35.2,100.59375,117.0,58.11696452241884,65.48954036810188,11.9375,17.0,76.31342346416135,85.71436324441339,5.256208884193576,7.750545770975324,90.8009375,103.168
