driver,team,race_id,year,finish,finish_ytd,start_ytd,mid_ytd,best_ytd,worst_ytd,avg_ytd,green_flag_passing_diff_ytd,green_flag_passes_ytd,pct_quality_passes_ytd,fastest_lap_ytd,pct_top_15_laps_ytd,pct_laps_led_ytd,rating_ytd,prev_year_rating
Chase Elliott,Hendrick Motorsports,133,2025,10,12.12,15.8,14.12,2.32,28.72,13.7752,12.92,144.96,46.044363595200004,9.64,61.33554903,4.41108437532,86.8048,93.05000000000001
Chase Elliott,Hendrick Motorsports,134,2025,17,12.038461538461538,16.346153846153847,13.846153846153847,2.269230769230769,29.0,13.782307692307691,12.653846153846153,152.42307692307693,46.633308539615385,9.346153846153847,61.35629714423077,4.241427283961539,86.88192307692307,93.05000000000001
Chase Elliott,Hendrick Motorsports,135,2025,3,12.222222222222221,16.51851851851852,13.703703703703704,2.2222222222222223,29.11111111111111,13.925925925925926,12.185185185185185,151.96296296296296,45.620434678518514,9.185185185185185,60.09302526481482,4.165072070185185,86.12148148148147,93.05000000000001
Chase Elliott,Hendrick Motorsports,136,2025,38,11.892857142857142,16.607142857142858,13.75,2.1785714285714284,29.107142857142858,13.797857142857142,12.071428571428571,149.32142857142858,45.31897226785714,9.035714285714286,60.46172674357143,4.075843305785714,86.66107142857142,93.05000000000001
Chase Elliott,Hendrick Motorsports,137,2025,5,12.793103448275861,16.586206896551722,13.89655172413793,2.3793103448275863,29.275862068965516,14.241724137931033,12.0,146.6206896551724,44.97043072793104,9.0,59.30820672827586,3.9352969848965516,85.3044827586207,93.05000000000001
Chase Elliott,Hendrick Motorsports,138,2025,1,12.533333333333333,16.933333333333334,13.666666666666666,3.2,29.2,14.166333333333334,11.7,144.3,45.376178275,8.8,59.811886659,3.8373430100999997,85.39166666666667,93.05000000000001
Chase Elliott,Hendrick Motorsports,139,2025,8,12.161290322580646,16.516129032258064,13.290322580645162,3.129032258064516,28.93548387096774,13.845161290322581,11.64516129032258,142.2258064516129,45.88823704032258,8.935483870967742,61.01374828516129,3.997145132064516,86.54838709677419,93.05000000000001
Chase Elliott,Hendrick Motorsports,140,2025,18,12.03125,16.46875,13.53125,3.0625,28.9375,13.8134375,12.25,141.6875,45.9792296328125,8.6875,61.3146374584375,3.8722343466874998,86.7034375,93.05000000000001
Chase Elliott,Hendrick Motorsports,141,2025,40,12.212121212121213,16.09090909090909,14.030303030303031,3.0606060606060606,29.09090909090909,13.83030303030303,11.303030303030303,140.4848484848485,45.65543836060606,8.757575757575758,60.977444381515156,3.754893911939394,86.63121212121213,93.05000000000001
Chase Elliott,Hendrick Motorsports,142,2025,3,13.029411764705882,16.352941176470587,14.794117647058824,3.1470588235294117,29.38235294117647,14.5,11.117647058823529,141.7058823529412,44.522715383617644,8.529411764705882,59.414670642500006,3.644455855705882,84.95117647058825,93.05000000000001
Chase Elliott,Hendrick Motorsports,143,2025,10,12.742857142857142,16.114285714285714,14.485714285714286,3.1142857142857143,29.142857142857142,14.228571428571428,10.942857142857143,139.28571428571428,45.95740471865714,9.314285714285715,60.55710862414287,3.540328545542857,85.91457142857145,93.05000000000001
Chris Buescher,RFK Racing,10,2022,8,19.0,18.0,16.3,7.2,30.3,18.133999999999997,-9.6,110.7,42.74279402926444,2.7,41.9924800441264,0.0,69.402,
Chris Buescher,RFK Racing,11,2022,16,18.0,16.454545454545453,16.181818181818183,6.636363636363637,29.09090909090909,17.20090909090909,-8.363636363636363,103.9090909090909,47.19041881448282,3.3636363636363638,46.697709131024006,0.4090909090909091,72.33272727272727,
Chris Buescher,RFK Racing,12,2022,27,17.833333333333332,16.583333333333332,17.166666666666668,7.083333333333333,29.333333333333332,17.537499999999998,-9.0,100.66666666666667,44.02711468252591,3.0833333333333335,43.602592869536515,0.375,70.76333333333334,
Chris Buescher,RFK Racing,13,2022,26,18.53846153846154,18.0,17.692307692307693,7.3076923076923075,29.76923076923077,18.20307692307692,-7.923076923076923,97.53846153846153,41.02502893771623,2.923076923076923,40.56785060235882,0.34615384615384615,68.66,
Chris Buescher,RFK Racing,15,2022,2,19.071428571428573,18.071428571428573,17.428571428571427,7.071428571428571,30.214285714285715,18.064285714285713,-7.214285714285714,99.07142857142857,42.23632639054443,3.142857142857143,42.08798348666597,0.32142857142857145,69.04642857142856,
Chris Buescher,RFK Racing,16,2022,30,17.933333333333334,17.066666666666666,16.466666666666665,6.666666666666667,29.066666666666666,17.064666666666664,-7.8,95.0,42.05215024520989,4.0,45.948784587554904,0.5424242424242425,72.98066666666665,
Chris Buescher,RFK Racing,17,2022,6,18.6875,16.9375,15.875,6.5625,29.1875,16.906875,-8.9375,92.625,43.809855767164976,3.75,48.064359288206454,0.5085227272727273,72.513125,
Chris Buescher,RFK Racing,18,2022,33,17.941176470588236,16.352941176470587,15.941176470588236,6.470588235294118,28.88235294117647,16.43,-9.588235294117647,89.88235294117646,43.534595709249906,3.5294117647058822,50.17063037371992,0.4786096256684492,74.38470588235293,
Chris Buescher,RFK Racing,19,2022,17,18.77777777777778,16.055555555555557,16.88888888888889,6.666666666666667,29.22222222222222,17.13611111111111,-9.777777777777779,86.83333333333333,43.17949912222808,3.4444444444444446,48.57755796978014,0.45202020202020204,72.31388888888888,
Chris Buescher,RFK Racing,20,2022,31,18.68421052631579,16.05263157894737,16.63157894736842,6.421052631578948,29.05263157894737,17.035263157894736,-10.68421052631579,84.63157894736842,43.59695238480087,3.3684210526315788,47.880493515230306,0.42822966507177035,72.09421052631579,
Chris Buescher,RFK Racing,21,2022,10,19.3,15.5,17.15,6.35,29.3,17.2085,-12.05,83.95,42.96640054020871,3.35,47.41684858630423,0.40681818181818186,71.42150000000001,
Chris Buescher,RFK Racing,22,2022,16,18.857142857142858,15.523809523809524,17.952380952380953,6.523809523809524,29.714285714285715,17.792380952380952,-11.380952380952381,82.04761904761905,42.11085765734163,3.619047619047619,45.82335524277037,0.3874458874458875,71.57809523809524,
Chris Buescher,RFK Racing,23,2022,3,18.727272727272727,15.681818181818182,17.227272727272727,6.2727272727272725,29.5,17.60909090909091,-11.181818181818182,81.45454545454545,42.43651696013704,3.5,46.5586572771899,0.3925619834710744,71.54909090909092,
Chris Buescher,RFK Racing,24,2022,9,18.043478260869566,15.782608695652174,16.782608695652176,6.086956521739131,29.347826086956523,17.24478260869565,-10.304347826086957,83.82608695652173,42.47764026366049,4.478260869565218,47.94741130861643,0.37549407114624506,72.9908695652174,
Chris Buescher,RFK Racing,25,2022,27,17.666666666666668,15.416666666666666,16.291666666666668,5.958333333333333,29.583333333333332,16.980833333333333,-10.5,84.79166666666667,41.95384450501109,4.333333333333333,49.32923213372036,0.35984848484848486,74.32083333333333,
Chris Buescher,RFK Racing,26,2022,26,18.04,15.12,16.84,5.76,29.6,17.0256,-10.96,92.56,41.92443624452391,4.36,49.049493505305854,0.3746516257465163,73.6148,
Chris Buescher,RFK Racing,27,2022,15,18.346153846153847,15.576923076923077,17.23076923076923,6.3076923076923075,29.846153846153847,17.43076923076923,-10.615384615384615,92.0,40.31195792742684,4.269230769230769,47.162974524332554,0.36024194783318875,72.26884615384614,
Chris Buescher,RFK Racing,28,2022,1,18.22222222222222,15.37037037037037,17.333333333333332,6.333333333333333,30.037037037037038,17.49851851851852,-10.925925925925926,91.11111111111111,40.23504445299055,4.148148148148148,47.15014137160724,0.34689965346899654,72.33,
Chris Buescher,RFK Racing,29,2022,30,17.607142857142858,15.535714285714286,17.214285714285715,6.142857142857143,29.678571428571427,17.077142857142857,-9.75,90.21428571428571,41.88249416408504,6.178571428571429,48.673350608335554,1.541653237273675,74.50714285714285,
Chris Buescher,RFK Racing,30,2022,25,18.03448275862069,15.448275862068966,17.17241379310345,6.0344827586206895,29.724137931034484,17.107241379310345,-9.0,89.58620689655173,42.4018717599595,6.172413793103448,48.87235384406344,1.4884927808159623,74.02137931034483,
Chris Buescher,RFK Racing,31,2022,6,18.266666666666666,15.7,17.2,5.866666666666666,29.966666666666665,17.237333333333332,-9.766666666666667,94.93333333333334,43.108476034627515,6.1,48.431218645006005,1.4566068512426642,73.43900000000001,
Chris Buescher,RFK Racing,32,2022,15,17.870967741935484,15.870967741935484,17.06451612903226,5.870967741935484,30.129032258064516,17.252903225806453,-9.258064516129032,95.58064516129032,42.25083936029871,5.935483870967742,48.65463555507494,1.4096195334606427,73.48967741935485,
Chris Buescher,RFK Racing,33,2022,13,17.78125,15.75,17.4375,5.75,30.28125,17.510624999999997,-9.53125,94.625,41.74780832259708,5.75,47.54382238873541,1.3655689230399974,72.8078125,
Chris Buescher,RFK Racing,34,2022,25,17.636363636363637,15.515151515151516,17.393939393939394,5.757575757575758,30.181818181818183,17.469696969696965,-9.666666666666666,94.27272727272727,41.43197477357351,5.575757575757576,47.181298205578855,1.32418804658424,72.74787878787879,
Chris Buescher,RFK Racing,35,2022,21,17.852941176470587,15.705882352941176,17.61764705882353,6.147058823529412,30.11764705882353,17.65205882352941,-9.5,91.73529411764706,40.213387280233114,5.4411764705882355,45.79361296423831,1.2852413393317623,72.18764705882352,
Chris Buescher,RFK Racing,46,2023,9,16.1,14.7,18.7,4.8,32.3,18.249000000000002,4.8,160.2,36.47407182330275,7.3,49.22243211990394,1.9073175601477488,73.13499999999999,71.59828571428571
Chris Buescher,RFK Racing,47,2023,17,15.454545454545455,13.818181818181818,17.818181818181817,4.636363636363637,31.181818181818183,17.297272727272727,3.8181818181818183,150.54545454545453,40.06060401445031,6.636363636363637,53.6113019271854,1.7339250546797715,75.24363636363636,71.59828571428571
Chris Buescher,RFK Racing,48,2023,10,15.583333333333334,13.833333333333334,17.5,4.666666666666667,31.416666666666668,17.264166666666668,3.5833333333333335,149.41666666666666,39.03365586969381,6.083333333333333,52.17115910116839,1.589431300123124,74.44583333333333,71.59828571428571
Chris Buescher,RFK Racing,49,2023,8,15.153846153846153,14.846153846153847,18.307692307692307,4.923076923076923,31.23076923076923,17.74153846153846,3.0,141.84615384615384,36.63438520701751,5.615384615384615,48.705581021693895,1.4671673539598067,73.41153846153846,71.59828571428571
Chris Buescher,RFK Racing,50,2023,12,14.642857142857142,14.571428571428571,17.071428571428573,4.642857142857143,30.928571428571427,17.481428571428573,3.7142857142857144,143.35714285714286,38.355943143589,5.428571428571429,49.815896663001475,1.5766554001055348,74.19714285714285,71.59828571428571
Chris Buescher,RFK Racing,51,2023,4,14.466666666666667,15.4,17.066666666666666,4.933333333333334,30.933333333333334,17.65,3.2666666666666666,138.53333333333333,37.019537544345035,5.066666666666666,47.94888352469987,1.471545040098499,73.40599999999999,71.59828571428571
Chris Buescher,RFK Racing,52,2023,18,13.8125,14.875,16.6875,4.75,30.0,17.019375,3.875,133.6875,38.496800054380856,5.0,51.08844194076977,1.379573475092343,75.51625,71.59828571428571
Chris Buescher,RFK Racing,53,2023,10,14.058823529411764,14.705882352941176,16.529411764705884,4.882352941176471,29.647058823529413,16.805882352941175,2.588235294117647,130.88235294117646,38.48946434666762,4.764705882352941,52.29892574817546,1.2984220942045581,75.53882352941177,71.59828571428571
Chris Buescher,RFK Racing,54,2023,15,13.833333333333334,14.722222222222221,16.166666666666668,5.111111111111111,29.5,16.60111111111111,3.1666666666666665,125.27777777777777,39.314123734815716,4.5,53.80938428923125,1.226287533415416,76.23111111111112,71.59828571428571
Chris Buescher,RFK Racing,55,2023,15,13.894736842105264,14.736842105263158,15.368421052631579,4.894736842105263,29.263157894736842,16.314736842105265,3.0526315789473686,125.52631578947368,40.483825724481285,4.421052631578948,54.04985766234425,2.2712766675030824,77.05263157894737,71.59828571428571
Chris Buescher,RFK Racing,56,2023,18,13.95,15.3,15.3,5.05,29.1,16.2655,3.15,125.25,40.834634438257225,4.25,54.453677071585844,2.1577128341279286,76.995,71.59828571428571
Chris Buescher,RFK Racing,57,2023,1,14.142857142857142,15.428571428571429,15.904761904761905,5.0,29.238095238095237,16.194285714285712,3.0,124.38095238095238,39.958218824152404,4.095238095238095,54.211835306272235,2.0549646039313605,77.08238095238096,71.59828571428571
Chris Buescher,RFK Racing,58,2023,1,13.545454545454545,15.909090909090908,15.318181818181818,4.818181818181818,29.136363636363637,15.788636363636362,3.8181818181818183,123.27272727272727,40.32375433214548,5.045454545454546,55.37266097416895,2.9615571219344803,79.10545454545455,71.59828571428571
Chris Buescher,RFK Racing,59,2023,11,13.0,15.391304347826088,14.956521739130435,4.6521739130434785,29.08695652173913,15.452173913043477,3.869565217391304,122.0,41.57702310771362,5.434782608695652,56.552110497031165,3.96322855141559,81.34304347826087,71.59828571428571
Chris Buescher,RFK Racing,60,2023,7,12.916666666666666,15.458333333333334,14.833333333333334,4.875,29.125,15.373333333333335,3.9166666666666665,120.0,41.08338588363096,5.291666666666667,57.60024410437032,3.7980940284399405,81.62458333333332,71.59828571428571
Chris Buescher,RFK Racing,61,2023,1,12.68,15.36,14.88,4.8,28.88,15.2764,3.52,117.12,40.77338378161905,5.16,57.74067878463995,3.6461702673023426,81.82919999999999,71.59828571428571
Chris Buescher,RFK Racing,62,2023,3,12.23076923076923,15.192307692307692,14.384615384615385,4.653846153846154,28.96153846153846,15.103076923076923,4.076923076923077,123.23076923076923,41.713537917108624,5.038461538461538,58.44579189415003,3.553125021061125,82.99461538461537,71.59828571428571
Chris Buescher,RFK Racing,63,2023,27,11.88888888888889,14.925925925925926,14.333333333333334,4.555555555555555,28.814814814814813,14.81851851851852,4.0,121.96296296296296,41.666719409150794,5.074074074074074,59.9545611317741,3.421527798058861,83.93296296296295,71.59828571428571
Chris Buescher,RFK Racing,64,2023,4,12.428571428571429,14.857142857142858,13.964285714285714,4.5,28.785714285714285,14.735714285714286,3.4285714285714284,120.96428571428571,42.19230009894556,4.928571428571429,60.863086035282166,3.299330376699616,83.46214285714284,71.59828571428571
Chris Buescher,RFK Racing,65,2023,14,12.137931034482758,15.03448275862069,13.724137931034482,4.379310344827586,28.551724137931036,14.507931034482759,3.310344827586207,118.10344827586206,43.278228044843985,5.620689655172414,61.59884168923796,3.192456915434112,84.17448275862067,71.59828571428571
Chris Buescher,RFK Racing,66,2023,20,12.2,14.6,13.566666666666666,4.266666666666667,28.5,14.224666666666668,3.1,116.13333333333334,43.92601592357517,5.633333333333334,62.816458327062364,3.1110104739333746,84.82499999999999,71.59828571428571
Chris Buescher,RFK Racing,67,2023,7,12.451612903225806,14.903225806451612,14.03225806451613,4.161290322580645,28.806451612903224,14.468709677419357,2.7419354838709675,132.16129032258064,43.387856277142944,5.741935483870968,61.459304214933375,3.062130932221042,84.21419354838707,71.59828571428571
Chris Buescher,RFK Racing,68,2023,11,12.28125,15.0625,13.78125,4.125,28.625,14.351875000000001,2.5625,129.9375,43.107805440613376,5.625,61.83227893986808,2.966439340589134,84.50218749999999,71.59828571428571
Chris Buescher,RFK Racing,69,2023,21,12.242424242424242,14.757575757575758,13.545454545454545,4.090909090909091,28.575757575757574,14.250000000000002,2.484848484848485,128.87878787878788,44.00246524384838,5.484848484848484,62.33060847375246,2.8765472393591605,84.49424242424242,71.59828571428571
Chris Buescher,RFK Racing,70,2023,8,12.5,14.823529411764707,13.911764705882353,4.294117647058823,28.676470588235293,14.583823529411767,2.1470588235294117,127.1470588235294,42.79230870306292,5.382352941176471,60.50837092555992,2.7919429087897734,83.5135294117647,71.59828571428571
Chris Buescher,RFK Racing,71,2023,5,12.371428571428572,14.914285714285715,13.914285714285715,4.314285714285714,28.542857142857144,14.542000000000002,2.1714285714285713,125.11428571428571,43.15130396460806,5.314285714285714,60.70527461340107,2.7121731113957797,83.4022857142857,71.59828571428571
Chris Buescher,RFK Racing,82,2024,17,14.5,17.4,14.9,3.1,31.5,17.193,2.1,175.6,42.62510416778356,3.5,54.04669078647959,1.439032578097943,77.63999999999999,84.09666666666665
Chris Buescher,RFK Racing,83,2024,2,14.727272727272727,17.454545454545453,14.727272727272727,3.909090909090909,30.818181818181817,17.03818181818182,1.1818181818181819,164.36363636363637,41.372472320362675,3.4545454545454546,53.451537078617804,1.3082114346344935,77.04909090909089,84.09666666666665
Chris Buescher,RFK Racing,84,2024,30,13.666666666666666,17.0,13.583333333333334,3.6666666666666665,30.75,16.0925,2.0833333333333335,156.75,42.60513159046944,4.083333333333333,56.30445625241458,2.878298292693559,80.88416666666666,84.09666666666665
Chris Buescher,RFK Racing,85,2024,23,14.923076923076923,15.923076923076923,13.153846153846153,3.4615384615384617,30.923076923076923,15.48,-0.15384615384615385,152.07692307692307,43.3342240322282,4.6923076923076925,59.24270717246411,3.2120057198218106,81.40307692307691,84.09666666666665
Chris Buescher,RFK Racing,86,2024,14,15.5,17.571428571428573,13.214285714285714,3.357142857142857,31.5,15.61357142857143,3.357142857142857,152.14285714285714,41.779538562139074,5.428571428571429,57.73627169170003,2.9825767398345384,81.03857142857142,84.09666666666665
Chris Buescher,RFK Racing,87,2024,3,15.4,18.133333333333333,14.466666666666667,3.4,31.666666666666668,16.054,3.3333333333333335,149.46666666666667,40.06566456275837,5.666666666666667,54.831631356697805,2.7837382905122356,79.83199999999998,84.09666666666665
Chris Buescher,RFK Racing,88,2024,18,14.625,18.625,13.625,3.25,31.5625,15.712500000000002,4.0,143.875,39.54072719425264,5.4375,55.66601803326783,4.427936465537039,82.204375,84.09666666666665
Chris Buescher,RFK Racing,89,2024,5,14.823529411764707,18.41176470588235,13.529411764705882,3.1176470588235294,31.647058823529413,15.907058823529413,4.764705882352941,141.41176470588235,38.65655523703593,5.294117647058823,53.92534041762474,4.437147686424883,80.75235294117647,84.09666666666665
Chris Buescher,RFK Racing,90,2024,5,14.277777777777779,18.22222222222222,13.5,3.1666666666666665,31.22222222222222,15.813333333333336,4.444444444444445,137.72222222222223,40.212672538682085,5.166666666666667,54.02602733431408,4.1906394816235,80.94666666666666,84.09666666666665
Chris Buescher,RFK Racing,91,2024,20,13.789473684210526,17.736842105263158,13.210526315789474,3.1052631578947367,30.94736842105263,15.53421052631579,4.526315789473684,135.73684210526315,41.41200556296197,5.105263157894737,55.84148049894153,3.970079508906474,81.86842105263158,84.09666666666665
Chris Buescher,RFK Racing,92,2024,11,14.1,17.65,13.5,3.5,31.2,15.865,5.7,131.2,39.89696084036943,4.85,53.48044095675307,3.7715755334611503,81.3835,84.09666666666665
Chris Buescher,RFK Racing,93,2024,22,13.952380952380953,17.666666666666668,13.142857142857142,3.380952380952381,31.238095238095237,15.596666666666668,5.523809523809524,128.0,40.30365318130422,5.190476190476191,54.95161043500292,4.157452889010619,82.34571428571428,84.09666666666665
Chris Buescher,RFK Racing,94,2024,18,14.318181818181818,17.90909090909091,14.090909090909092,3.8181818181818183,31.545454545454547,16.28818181818182,4.545454545454546,124.22727272727273,38.67368914781059,5.136363636363637,52.50824654206729,3.9684777576919545,81.08272727272727,84.09666666666665
Chris Buescher,RFK Racing,95,2024,6,14.478260869565217,17.434782608695652,14.434782608695652,3.9130434782608696,31.695652173913043,16.36130434782609,3.6956521739130435,123.21739130434783,37.37965444960617,5.086956521739131,51.504051679624475,3.7959352464879568,81.05086956521738,84.09666666666665
Chris Buescher,RFK Racing,96,2024,10,14.125,17.458333333333332,14.291666666666666,3.8333333333333335,31.583333333333332,16.284166666666668,4.5,123.58333333333333,37.33732036269077,5.458333333333333,51.74478091789255,3.637771277884292,81.44541666666667,84.09666666666665
Chris Buescher,RFK Racing,97,2024,6,13.96,17.28,14.08,3.72,31.48,16.0584,4.76,134.6,38.61074484141622,5.32,52.67498968117685,3.73616286579331,81.7656,84.09666666666665
Chris Buescher,RFK Racing,98,2024,36,13.653846153846153,17.0,13.923076923076923,3.730769230769231,31.26923076923077,15.882692307692308,4.230769230769231,133.96153846153845,39.146576689106205,5.1923076923076925,54.15982292232211,3.592464294032029,82.08,84.09666666666665
Chris Buescher,RFK Racing,99,2024,1,14.481481481481481,17.0,14.11111111111111,3.8518518518518516,31.40740740740741,16.209999999999997,3.7037037037037037,135.96296296296296,38.583228301093605,5.2592592592592595,52.80431005890277,3.4594100609197316,80.98555555555556,84.09666666666665
Chris Buescher,RFK Racing,100,2024,14,14.0,17.25,13.821428571428571,3.75,31.428571428571427,15.99142857142857,3.642857142857143,134.14285714285714,38.33970964328144,5.214285714285714,53.36409401642643,4.073437341352723,82.2957142857143,84.09666666666665
Chris Buescher,RFK Racing,101,2024,11,14.0,17.24137931034483,14.03448275862069,3.793103448275862,31.20689655172414,16.05965517241379,3.4482758620689653,133.0,37.49562952243083,5.275862068965517,52.56741908627669,3.9329739847543532,81.85758620689657,84.09666666666665
Chris Buescher,RFK Racing,102,2024,17,13.9,17.5,14.033333333333333,3.8666666666666667,31.2,16.102666666666664,3.533333333333333,132.53333333333333,37.17014495291563,5.166666666666667,52.38820549126597,3.801874851929208,81.77333333333334,84.09666666666665
Chris Buescher,RFK Racing,103,2024,17,14.0,17.580645161290324,14.35483870967742,3.774193548387097,31.193548387096776,15.978387096774192,3.3548387096774195,147.96774193548387,38.23075640076783,5.161290322580645,52.865343610240856,3.877744893926529,82.01225806451613,84.09666666666665
Chris Buescher,RFK Racing,104,2024,10,14.09375,17.9375,14.34375,3.9375,31.3125,16.145312500000003,3.34375,146.90625,37.33758035096314,5.09375,51.84403556737496,3.7565653659913245,81.49375,84.09666666666665
Chris Buescher,RFK Racing,105,2024,15,13.969696969696969,18.060606060606062,14.242424242424242,3.878787878787879,31.151515151515152,15.951818181818185,3.393939393939394,146.24242424242425,37.224320340327886,5.090909090909091,53.064968776262816,3.6427300518703754,81.91939393939394,84.09666666666665
Chris Buescher,RFK Racing,106,2024,30,14.0,18.147058823529413,14.529411764705882,4.0,31.323529411764707,16.176470588235297,4.0588235294117645,148.14705882352942,36.408271888730006,5.0588235294117645,51.91181316233219,3.5355909326977173,81.37176470588236,84.09666666666665
Chris Buescher,RFK Racing,107,2024,9,14.457142857142857,18.37142857142857,15.085714285714285,4.542857142857143,31.485714285714284,16.634,3.6857142857142855,145.57142857142858,35.36803554905201,5.828571428571428,50.42861850055127,3.4345740489063536,80.03142857142858,84.09666666666665
Chris Buescher,RFK Racing,118,2025,18,16.3,12.3,20.3,5.9,30.2,18.85,-10.6,165.6,39.9508799007,3.3,52.1333481282,0.3921568627,73.57400000000001,80.40722222222223
Chris Buescher,RFK Racing,119,2025,8,16.454545454545453,12.272727272727273,18.818181818181817,5.636363636363637,30.545454545454547,18.325454545454548,-11.090909090909092,155.36363636363637,39.921040047,5.181818181818182,52.895462404727276,0.35650623881818183,75.10818181818183,80.40722222222223
Chris Buescher,RFK Racing,120,2025,22,15.75,11.416666666666666,18.0,5.333333333333333,29.916666666666668,17.604166666666668,-9.666666666666666,149.0,41.55209261725,4.833333333333333,56.040565881,0.3267973855833333,76.64750000000002,80.40722222222223
Chris Buescher,RFK Racing,121,2025,14,16.23076923076923,10.846153846153847,17.615384615384617,5.076923076923077,30.076923076923077,17.28230769230769,-10.307692307692308,145.23076923076923,41.894239338999995,4.846153846153846,56.368330624,0.3016591251538462,76.25769230769232,80.40722222222223
Chris Buescher,RFK Racing,122,2025,2,16.071428571428573,10.785714285714286,18.285714285714285,5.214285714285714,30.285714285714285,17.404999999999998,-9.5,143.57142857142858,40.892425990499994,4.785714285714286,54.461068913000005,0.2801120447857143,76.22285714285717,80.40722222222223
Chris Buescher,RFK Racing,123,2025,10,15.133333333333333,10.466666666666667,18.266666666666666,4.933333333333334,30.266666666666666,16.854666666666667,-8.066666666666666,139.4,42.61070870246667,5.333333333333333,56.13033098546667,0.6947712417999999,78.59600000000002,80.40722222222223
Chris Buescher,RFK Racing,124,2025,4,14.8125,10.8125,17.4375,4.6875,30.4375,16.620625,-10.4375,133.9375,42.3513855623125,5.0,57.184685298875,0.7138480391875,79.215,80.40722222222223
Chris Buescher,RFK Racing,125,2025,9,14.176470588235293,10.294117647058824,17.0,4.470588235294118,30.41176470588235,16.02235294117647,-10.411764705882353,128.58823529411765,44.100893662176475,5.823529411764706,59.18852734011765,0.7453863898235293,81.63764705882353,80.40722222222223
Chris Buescher,RFK Racing,126,2025,18,13.88888888888889,10.444444444444445,16.166666666666668,4.277777777777778,30.61111111111111,15.502222222222223,-10.166666666666666,132.27777777777777,46.266228629833336,5.666666666666667,60.68660060733334,1.0244888553333333,82.72500000000001,80.40722222222223
Chris Buescher,RFK Racing,127,2025,16,14.105263157894736,10.31578947368421,16.736842105263158,4.315789473684211,30.789473684210527,15.933684210526316,-8.368421052631579,127.57894736842105,44.44315906931579,5.368421052631579,58.19432338221053,0.9705683892631578,82.03789473684212,80.40722222222223
Chris Buescher,RFK Racing,128,2025,9,14.2,10.5,16.3,4.25,30.8,15.5875,-8.75,126.0,43.88766778235,5.35,59.7391526676,0.9220399697999999,82.59500000000001,80.40722222222223
Chris Buescher,RFK Racing,129,2025,14,13.952380952380953,10.571428571428571,16.428571428571427,4.380952380952381,30.857142857142858,15.67047619047619,-8.80952380952381,122.85714285714286,42.988255030809526,5.190476190476191,57.74853196628572,0.8781333045714286,82.29333333333335,80.40722222222223
Chris Buescher,RFK Racing,130,2025,22,13.954545454545455,10.409090909090908,16.272727272727273,4.318181818181818,30.5,15.392272727272728,-8.863636363636363,120.63636363636364,43.122695527136365,5.136363636363637,59.236152807818186,0.8382181543636363,82.9618181818182,80.40722222222223
Chris Buescher,RFK Racing,131,2025,3,14.304347826086957,11.130434782608695,16.17391304347826,4.434782608695652,30.52173913043478,15.757391304347827,-8.043478260869565,119.56521739130434,41.74598412726087,5.0,57.18240703356522,0.8017738867826086,81.42565217391306,80.40722222222223
Chris Buescher,RFK Racing,132,2025,30,13.833333333333334,11.166666666666666,15.916666666666666,4.291666666666667,30.75,15.561666666666667,-6.958333333333333,117.70833333333333,41.395457010708334,4.958333333333333,57.94795488883333,0.9998481229999999,82.41250000000001,80.40722222222223
Chris Buescher,RFK Racing,133,2025,7,14.48,11.2,16.0,4.36,30.92,15.7992,-7.8,120.32,40.17679720028,4.88,56.09234825087999,0.9598541980799999,80.9684,80.40722222222223
Chris Buescher,RFK Racing,134,2025,10,14.192307692307692,11.692307692307692,15.846153846153847,4.269230769230769,31.23076923076923,15.612692307692308,-7.1923076923076925,126.53846153846153,41.82302513103846,4.6923076923076925,57.035911779692306,0.9229367289230768,82.11076923076924,80.40722222222223
Chris Buescher,RFK Racing,135,2025,9,14.037037037037036,11.814814814814815,15.666666666666666,4.296296296296297,31.40740740740741,15.661111111111111,-6.333333333333333,126.25925925925925,41.17660745581481,4.555555555555555,56.93174590785185,0.888753887111111,81.98518518518519,80.40722222222223
Chris Buescher,RFK Racing,136,2025,11,13.857142857142858,11.785714285714286,15.535714285714286,4.285714285714286,31.5,15.547500000000001,-7.142857142857143,123.71428571428571,41.589131215607146,4.571428571428571,57.9193026015,0.8570126768571428,82.30714285714285,80.40722222222223
Chris Buescher,RFK Racing,137,2025,18,13.758620689655173,12.10344827586207,15.241379310344827,4.206896551724138,31.586206896551722,15.309310344827587,-6.482758620689655,124.06896551724138,42.29089560506897,4.758620689655173,58.79105078765517,0.8274605155862068,83.00379310344827,80.40722222222223
Chris Buescher,RFK Racing,138,2025,15,13.9,12.2,15.033333333333333,4.566666666666666,31.033333333333335,15.419000000000002,-7.166666666666667,122.73333333333333,41.55580225956667,4.666666666666667,57.40720734506667,0.7998784983999999,82.35266666666666,80.40722222222223
Chris Buescher,RFK Racing,139,2025,4,13.935483870967742,12.290322580645162,14.838709677419354,4.548387096774194,30.774193548387096,15.247419354838712,-6.935483870967742,121.3225806451613,42.25694216216129,4.967741935483871,58.544845581354835,0.7740759661935483,82.60290322580646,80.40722222222223
Chris Buescher,RFK Racing,140,2025,12,13.625,12.0625,14.53125,4.4375,30.78125,14.967500000000001,-7.375,119.84375,42.83675055740625,4.9375,59.582291634125,0.8932347160937499,83.46843750000001,80.40722222222223
