driver_name,driver_id,race_date,series,track_name,start,mid,finish,best,worst,avg,green_flag_passing_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,laps,rating,status,stage_1,stage_2,stage_3,team_name,manufacturer,track_type
Chris Buescher,3989,7/17/2022,Cup,New Hampshire Motor Speedway,16,12,17,2,26,15.22,-27,45,72,23,51.111111111111114,2,106,35.333333333333336,0,0,300,68.14,running,22,22,,RFK Racing,Ford,short intermediate
Christopher Bell,4153,7/17/2022,Cup,New Hampshire Motor Speedway,5,11,1,1,14,6.8,13,59,46,58,98.30508474576271,28,301,100,42,13.953488372093023,301,115.86,running,6,9,,Joe Gibbs Racing,Toyota,short intermediate
Cody Ware,4125,7/17/2022,Cup,New Hampshire Motor Speedway,36,31,30,30,36,30.87,0,1,1,0,0,0,0,0,0,0,297,34.33,running,32,30,,Rick Ware Racing,Ford,short intermediate
Cole Custer,4104,7/17/2022,Cup,New Hampshire Motor Speedway,23,15,27,2,28,17.48,-37,55,92,8,14.545454545454545,1,88,29.333333333333332,0,0,300,65.07,running,23,17,,Stewart-Haas Racing,Ford,short intermediate
Corey LaJoie,4096,7/17/2022,Cup,New Hampshire Motor Speedway,21,32,32,16,26,29.14,-3,15,18,0,0,0,0,0,0,0,88,39.5,accident,25,32,,Spire Motorsports,Chevrolet,short intermediate
Daniel Suarez,4113,7/17/2022,Cup,New Hampshire Motor Speedway,19,2,9,2,26,16.95,-1,60,61,17,28.333333333333332,7,72,23.920265780730897,0,0,301,76.67,running,16,18,,Trackhouse Racing,Chevrolet,short intermediate
Denny Hamlin,1361,7/17/2022,Cup,New Hampshire Motor Speedway,14,22,6,5,24,12.25,26,83,57,56,67.46987951807229,5,253,84.05315615,0,0,301,91.03,running,10,12,,Joe Gibbs Racing,Toyota,short intermediate
Erik Jones,4059,7/17/2022,Cup,New Hampshire Motor Speedway,22,18,19,9,24,19.45,-12,60,72,13,21.666666666666668,0,41,13.666666666666666,0,0,300,56.5,running,21,15,,Petty GMS Motorsports,Chevrolet,short intermediate
Harrison Burton,4217,7/17/2022,Cup,New Hampshire Motor Speedway,31,27,26,1,31,23.31,3,48,45,5,10.416666666666666,0,24,8,3,1,300,48.33,running,24,19,,Wood Brothers Racing,Ford,short intermediate
JJ Yeley,3669,7/17/2022,Cup,New Hampshire Motor Speedway,33,30,29,14,35,29.32,-8,15,23,0,0,0,1,0.33444816053511706,0,0,299,36.67,running,30,29,,Rick Ware Racing,Ford,short intermediate
Joey Logano,3859,7/17/2022,Cup,New Hampshire Motor Speedway,12,3,24,1,26,5.96,-22,22,44,21,95.45454545454545,7,297,99,25,8.333333333333334,300,93.95,running,11,4,,Team Penske,Ford,short intermediate
Josh Bilicki,4213,7/17/2022,Cup,New Hampshire Motor Speedway,34,34,34,33,35,34.01,-2,3,5,0,0,0,0,0,0,0,5,26.67,accident,36,36,,Spire Motorsports,Chevrolet,short intermediate
Justin Haley,4172,7/17/2022,Cup,New Hampshire Motor Speedway,25,25,20,18,31,25.69,-8,39,47,0,0,0,0,0,0,0,300,48.67,running,29,24,,Kaulig Racing,Chevrolet,short intermediate
Kevin Harvick,1416,7/17/2022,Cup,New Hampshire Motor Speedway,10,4,5,2,11,5.17,12,34,22,32,94.11764705882354,34,301,100,0,0,301,114.28,running,5,2,,Stewart-Haas Racing,Ford,short intermediate
Kurt Busch,453,7/17/2022,Cup,New Hampshire Motor Speedway,3,5,10,1,27,6.48,-3,55,58,34,61.81818181818182,22,277,92.02657807,40,13.289036544850498,301,110.09,running,7,6,,23XI Racing,Toyota,short intermediate
Kyle Busch,454,7/17/2022,Cup,New Hampshire Motor Speedway,17,13,12,3,28,15.09,0,56,56,26,46.42857142857143,1,129,42.857142857142854,0,0,301,77.24,running,18,28,,Joe Gibbs Racing,Toyota,short intermediate
Kyle Larson,4030,7/17/2022,Cup,New Hampshire Motor Speedway,8,6,14,2,21,7.1,3,52,49,51,98.07692307692308,19,297,99,0,0,300,92.7,running,3,5,,Hendrick Motorsports,Chevrolet,short intermediate
Martin Truex Jr.,3368,7/17/2022,Cup,New Hampshire Motor Speedway,1,1,4,1,11,3.17,6,21,15,21,100,48,301,100,172,57.142857142857146,301,136.88,running,1,1,,Joe Gibbs Racing,Toyota,short intermediate
Michael McDowell,3832,7/17/2022,Cup,New Hampshire Motor Speedway,15,29,28,15,31,26.98,-17,31,48,0,0,0,0,0,0,0,299,41,running,27,25,,Front Row Motorsports,Ford,short intermediate
Ricky Stenhouse Jr.,3888,7/17/2022,Cup,New Hampshire Motor Speedway,24,28,22,12,30,23.49,-6,49,55,5,10.204081632653061,0,1,0.3333333333333333,0,0,300,52,running,28,20,,JTG Daugherty Racing,Chevrolet,short intermediate
Ross Chastain,4001,7/17/2022,Cup,New Hampshire Motor Speedway,18,10,8,5,21,12.88,6,75,69,63,84,3,263,87.37541528239203,0,0,301,86.55,running,13,7,,Trackhouse Racing,Chevrolet,short intermediate
Ryan Blaney,4023,7/17/2022,Cup,New Hampshire Motor Speedway,11,26,18,9,26,17.18,1,61,60,31,50.81967213114754,0,104,34.666666666666664,0,0,300,62.5,running,20,14,,Team Penske,Ford,short intermediate
Todd Gilliland,4231,7/17/2022,Cup,New Hampshire Motor Speedway,26,24,25,12,31,27.5,-5,33,38,0,0,0,2,0.6666666666666666,0,0,300,42.17,running,31,26,,Front Row Motorsports,Ford,short intermediate
Ty Dillon,4013,7/17/2022,Cup,New Hampshire Motor Speedway,35,33,33,31,35,32.99,5,9,4,0,0,0,0,0,0,0,5,30.17,accident,33,33,,Petty GMS Motorsports,Chevrolet,short intermediate
Tyler Reddick,4065,7/17/2022,Cup,New Hampshire Motor Speedway,13,21,21,10,29,17.95,37,89,52,33,37.07865168539326,0,121,40.333333333333336,0,0,300,62,running,12,11,,Richard Childress Racing,Chevrolet,short intermediate
William Byron,4184,7/17/2022,Cup,New Hampshire Motor Speedway,6,14,11,4,22,10.35,0,66,66,60,90.90909091,4,290,96.34551495016612,0,0,301,88.29,running,9,8,,Hendrick Motorsports,Chevrolet,short intermediate
Alex Bowman,4045,7/24/2022,Cup,Pocono Raceway,17,22,13,5,32,16.8,-16,105,121,27,25.714285714285715,3,79,49.375,0,0,160,74.81,running,26,16,,Hendrick Motorsports,Chevrolet,long intermediate
Aric Almirola,40,7/24/2022,Cup,Pocono Raceway,12,25,15,6,35,19.85,-12,111,123,40,36.03603603603604,0,71,44.375,0,0,160,68.67,running,28,12,,Stewart-Haas Racing,Ford,long intermediate
Austin Cindric,4180,7/24/2022,Cup,Pocono Raceway,20,35,33,17,36,34.46,-4,5,9,1,20,0,0,0,0,0,154,25.67,running,34,33,,Team Penske,Ford,long intermediate
Austin Dillon,3873,7/24/2022,Cup,Pocono Raceway,15,4,12,3,35,16.36,4,105,101,38,36.19047619047619,4,93,58.125,0,0,160,80.63,running,33,13,,Richard Childress Racing,Chevrolet,long intermediate
BJ McLeod,3973,7/24/2022,Cup,Pocono Raceway,35,34,32,4,36,32.36,3,29,26,0,0,0,2,1.2658227848101267,0,0,158,28.33,running,31,31,,Live Fast Motorsports,Ford,long intermediate
Brad Keselowski,1816,7/24/2022,Cup,Pocono Raceway,26,33,16,7,34,21.36,7,121,114,13,10.743801652892563,1,16,10,0,0,160,62.33,running,23,22,,RFK Racing,Ford,long intermediate
Bubba Wallace,4025,7/24/2022,Cup,Pocono Raceway,7,14,10,1,32,12.26,-40,86,126,40,46.51162790697674,1,113,70.625,4,2.5,160,85.14,running,21,29,,23XI Racing,Toyota,long intermediate
Chase Briscoe,4228,7/24/2022,Cup,Pocono Raceway,13,24,17,4,33,19.28,17,145,128,25,17.24137931034483,0,32,20,0,0,160,62.5,running,13,18,,Stewart-Haas Racing,Ford,long intermediate
Chase Elliott,4062,7/24/2022,Cup,Pocono Raceway,3,19,3,1,31,10.3,13,88,75,45,51.13636363636363,8,127,79.375,0,0,160,104.75,running,2,7,,Hendrick Motorsports,Chevrolet,long intermediate
Chris Buescher,3989,7/24/2022,Cup,Pocono Raceway,5,27,31,5,34,20.5,-38,71,109,22,30.985915492957748,3,61,38.607594936708864,0,0,158,58.64,running,18,14,,RFK Racing,Ford,long intermediate
Christopher Bell,4153,7/24/2022,Cup,Pocono Raceway,11,15,6,1,27,8.33,-14,71,85,43,60.563380281690144,1,139,86.875,14,8.75,160,102.32,running,22,9,,Joe Gibbs Racing,Toyota,long intermediate
Cody Ware,4125,7/24/2022,Cup,Pocono Raceway,36,23,28,7,36,27.94,10,67,57,7,10.447761194029852,0,7,4.375,0,0,160,36,running,32,28,,Rick Ware Racing,Ford,long intermediate
Cole Custer,4104,7/24/2022,Cup,Pocono Raceway,32,30,19,4,35,24.64,-1,109,110,17,15.596330275229358,0,17,10.625,0,0,160,47.67,running,25,25,,Stewart-Haas Racing,Ford,long intermediate
Corey LaJoie,4096,7/24/2022,Cup,Pocono Raceway,23,8,21,5,34,19.57,11,122,111,22,18.03278689,0,30,18.75,0,0,160,54.83,running,9,19,,Spire Motorsports,Chevrolet,long intermediate
Daniel Suarez,4113,7/24/2022,Cup,Pocono Raceway,9,18,5,5,30,11.01,7,90,83,50,55.55555555555556,10,125,78.125,0,0,160,99.72,running,3,6,,Trackhouse Racing,Chevrolet,long intermediate
Denny Hamlin,1361,7/24/2022,Cup,Pocono Raceway,1,2,1,1,34,6.08,11,65,54,36,55.38461538461539,16,143,89.375,21,13.125,160,128.98,running,35,35,,Joe Gibbs Racing,Toyota,long intermediate
Erik Jones,4059,7/24/2022,Cup,Pocono Raceway,34,1,11,1,34,11.11,51,121,70,45,37.19008264,1,118,73.75,11,6.875,160,93.9,running,5,3,,Petty GMS Motorsports,Chevrolet,long intermediate
Harrison Burton,4217,7/24/2022,Cup,Pocono Raceway,28,26,25,1,33,20.43,-25,100,125,19,19,0,36,22.5,4,2.5,160,50.5,running,11,21,,Wood Brothers Racing,Ford,long intermediate
JJ Yeley,3669,7/24/2022,Cup,Pocono Raceway,33,29,30,20,35,31.31,-11,39,50,0,0,0,0,0,0,0,159,30.33,running,30,32,,Rick Ware Racing,Ford,long intermediate
Joey Logano,3859,7/24/2022,Cup,Pocono Raceway,14,31,22,2,34,21.21,-27,90,117,15,16.666666666666668,0,38,23.75,0,0,160,44.5,running,15,20,,Team Penske,Ford,long intermediate
Josh Bilicki,4213,7/24/2022,Cup,Pocono Raceway,31,36,36,20,31,34.28,0,9,9,0,0,0,0,0,0,0,35,26.5,accident,24,34,,Spire Motorsports,Chevrolet,long intermediate
Justin Haley,4172,7/24/2022,Cup,Pocono Raceway,30,20,23,10,33,24.3,24,112,88,7,6.25,0,13,8.125,0,0,160,47,running,16,23,,Kaulig Racing,Chevrolet,long intermediate
Kevin Harvick,1416,7/24/2022,Cup,Pocono Raceway,24,21,29,4,33,16.89,15,121,106,32,26.446280991735538,1,72,45,0,0,160,63.82,running,8,4,,Stewart-Haas Racing,Ford,long intermediate
Kyle Busch,454,7/24/2022,Cup,Pocono Raceway,2,6,2,1,20,3.5,6,55,49,40,72.72727272727273,31,158,98.75,63,39.375,160,139.29,running,36,36,,Joe Gibbs Racing,Toyota,long intermediate
Kyle Larson,4030,7/24/2022,Cup,Pocono Raceway,4,10,7,1,28,9.18,3,84,81,51,60.714285714285715,10,140,87.5,18,11.25,160,106.24,running,1,8,,Hendrick Motorsports,Chevrolet,long intermediate
Martin Truex Jr.,3368,7/24/2022,Cup,Pocono Raceway,8,16,9,1,27,11.63,3,100,97,54,54,2,137,85.625,2,1.25,160,89.13,running,7,10,,Joe Gibbs Racing,Toyota,long intermediate
Michael McDowell,3832,7/24/2022,Cup,Pocono Raceway,25,7,8,3,34,17.44,34,120,86,25,20.833333333333332,0,52,32.5,0,0,160,75.33,running,10,17,,Front Row Motorsports,Ford,long intermediate
Noah Gragson,4224,7/24/2022,Cup,Pocono Raceway,22,13,26,12,31,22.73,-8,87,95,11,12.64367816091954,0,20,12.5,0,0,160,43.67,running,14,24,,Kaulig Racing,Chevrolet,long intermediate
Ricky Stenhouse Jr.,3888,7/24/2022,Cup,Pocono Raceway,19,5,20,4,33,17.22,0,104,104,30,28.846153846153847,0,59,36.875,0,0,160,68.17,running,27,15,,JTG Daugherty Racing,Chevrolet,long intermediate
Ross Chastain,4001,7/24/2022,Cup,Pocono Raceway,21,11,34,1,28,10.92,-15,82,97,41,50,15,112,78.87323943661971,16,11.267605633802816,142,93.77,accident,20,1,,Trackhouse Racing,Chevrolet,long intermediate
Ryan Blaney,4023,7/24/2022,Cup,Pocono Raceway,6,3,35,1,34,15.71,-38,38,76,24,63.15789474,0,94,69.62962962962963,7,5.185185185185185,135,81.27,accident,4,2,,Team Penske,Ford,long intermediate
Todd Gilliland,4231,7/24/2022,Cup,Pocono Raceway,29,9,27,5,34,23.93,4,99,95,19,19.19191919191919,0,31,19.375,0,0,160,44.83,running,17,26,,Front Row Motorsports,Ford,long intermediate
Ty Dillon,4013,7/24/2022,Cup,Pocono Raceway,27,28,24,5,34,22.04,14,103,89,16,15.533980582524272,0,25,15.625,0,0,160,52.5,running,12,30,,Petty GMS Motorsports,Chevrolet,long intermediate
Ty Gibbs,4368,7/24/2022,Cup,Pocono Raceway,10,32,18,4,36,25.22,-6,84,90,15,17.857142857142858,0,24,15,0,0,160,45.67,running,29,27,,23XI Racing,Toyota,long intermediate
Tyler Reddick,4065,7/24/2022,Cup,Pocono Raceway,16,17,4,2,34,12.31,-4,106,110,59,55.660377358490564,5,130,81.25,0,0,160,95.61,running,19,11,,Richard Childress Racing,Chevrolet,long intermediate
William Byron,4184,7/24/2022,Cup,Pocono Raceway,18,12,14,4,30,13.34,21,132,111,43,32.57575757575758,1,86,53.75,0,0,160,82.66,running,6,5,,Hendrick Motorsports,Chevrolet,long intermediate
AJ Allmendinger,3774,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,20,13,7,1,28,10.6,-10,87,97,37,42.52873563218391,2,60,69.76744186046511,3,3.488372093023256,86,97.37,running,23,24,,Kaulig Racing,Chevrolet,road course
Alex Bowman,4045,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,28,23,32,2,35,24.5,-21,74,95,13,17.56756756756757,0,15,23.076923076923077,0,0,65,54.5,dvp,27,29,,Hendrick Motorsports,Chevrolet,road course
Aric Almirola,40,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,14,38,38,14,36,35.26,-14,39,53,1,2.5641025641025643,0,2,8.333333333333334,0,0,24,26.67,accident,33,37,,Stewart-Haas Racing,Ford,road course
Austin Cindric,4180,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,2,15,2,2,18,8.62,-17,73,90,35,47.945205479452056,1,79,91.86046511627907,0,0,86,109.77,running,17,18,,Team Penske,Ford,road course
Austin Dillon,3873,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,29,19,30,9,30,20.41,-11,94,105,17,18.085106382978722,0,27,31.764705882352942,0,0,85,58,running,29,22,,Richard Childress Racing,Chevrolet,road course
Brad Keselowski,1816,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,12,32,20,3,33,22.43,-27,92,119,10,10.869565217391305,8,25,29.069767441860463,0,0,86,66.19,running,12,17,,RFK Racing,Ford,road course
Bubba Wallace,4025,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,19,3,5,2,27,13.52,-7,97,104,19,19.587628865979383,0,40,46.51162790697674,0,0,86,81.5,running,26,3,,23XI Racing,Toyota,road course
Chase Briscoe,4228,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,3,4,23,1,29,13.37,0,89,89,12,13.48314606741573,0,41,47.674418604651166,5,5.813953488372093,86,76.21,running,1,7,,Stewart-Haas Racing,Ford,road course
Chase Elliott,4062,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,8,17,16,1,29,11,32,118,86,40,33.898305084745765,3,62,72.09302325581395,0,0,86,91.49,running,5,4,,Hendrick Motorsports,Chevrolet,road course
Chris Buescher,3989,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,16,34,10,10,38,29.47,2,44,42,11,25,9,12,13.953488372093023,0,0,86,74.71,running,38,34,,RFK Racing,Ford,road course
Christopher Bell,4153,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,4,1,12,1,29,7.41,-8,64,72,29,45.3125,5,76,88.37209302325581,17,19.767441860465116,86,110.81,running,20,1,,Joe Gibbs Racing,Toyota,road course
Cody Ware,4125,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,33,29,24,7,36,26.01,42,119,77,3,2.5210084033613445,0,6,6.976744186046512,0,0,86,40,running,18,10,,Rick Ware Racing,Ford,road course
Cole Custer,4104,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,24,27,9,6,30,20.41,28,121,93,11,9.090909090909092,1,20,23.25581395348837,0,0,86,63.61,running,11,8,,Stewart-Haas Racing,Ford,road course
Corey LaJoie,4096,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,31,28,18,3,33,23.09,6,116,110,5,4.310344827586207,0,15,17.441860465116278,0,0,86,48.33,running,14,21,,Spire Motorsports,Chevrolet,road course
Daniel Suarez,4113,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,11,12,28,3,28,10.53,-36,94,130,36,38.297872340425535,3,70,81.39534884,0,0,86,84.15,running,21,16,,Trackhouse Racing,Chevrolet,road course
Daniil Kvyat,4447,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,36,36,36,16,36,33.97,14,41,27,1,2.4390243902439024,0,0,0,0,0,43,27,suspension,16,36,,Team Hezeberg,Toyota,road course
Denny Hamlin,1361,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,15,5,14,3,34,17.83,-8,115,123,19,16.52173913043478,0,44,51.16279069767442,0,0,86,69.33,running,32,6,,Joe Gibbs Racing,Toyota,road course
Erik Jones,4059,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,35,9,15,7,35,21.5,30,120,90,8,6.666666666666667,0,19,22.093023255813954,0,0,86,55.5,running,13,9,,Petty GMS Motorsports,Chevrolet,road course
Harrison Burton,4217,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,13,24,3,4,32,20.7,16,93,77,14,15.053763440860216,0,23,26.74418604651163,0,0,86,69.17,running,9,30,,Wood Brothers Racing,Ford,road course
Joey Hand,4413,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,27,26,29,1,37,26.56,13,71,58,11,15.492957746478874,0,11,12.941176470588236,2,2.3529411764705883,85,55.33,running,36,32,,Rick Ware Racing,Ford,road course
Joey Logano,3859,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,5,16,6,2,26,14.83,10,96,86,21,21.875,0,34,39.53488372093023,0,0,86,81.5,running,4,25,,Team Penske,Ford,road course
Josh Bilicki,4213,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,32,30,22,8,34,25.04,23,125,102,9,7.2,0,7,8.139534884,0,0,86,41.83,running,19,11,,Spire Motorsports,Chevrolet,road course
Josh Williams,4106,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,37,31,25,12,37,29.45,22,90,68,0,0,0,1,1.1627906976744187,0,0,86,34.17,running,25,31,,Live Fast Motorsports,Ford,road course
Justin Haley,4172,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,17,33,19,13,38,31.55,-9,34,43,4,11.764705882352942,0,0,0,0,0,86,38.83,running,37,33,,Kaulig Racing,Chevrolet,road course
Kevin Harvick,1416,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,18,18,33,11,34,24.86,-33,78,111,3,3.8461538461538463,0,4,6.25,0,0,64,49.33,accident,24,27,,Stewart-Haas Racing,Ford,road course
Kyle Busch,454,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,10,22,11,2,27,13.29,37,115,78,47,40.869565217391305,0,62,72.09302325581395,0,0,86,87.17,running,8,2,,Joe Gibbs Racing,Toyota,road course
Kyle Larson,4030,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,22,35,35,7,37,30.27,8,50,42,7,14,3,9,15.789473684210526,0,0,57,62.28,accident,7,35,,Hendrick Motorsports,Chevrolet,road course
Loris Hezemans,4339,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,34,37,37,19,38,35.13,-19,30,49,0,0,0,0,0,0,0,34,28.83,drivetrain,34,38,,Team Hezeberg,Ford,road course
Martin Truex Jr.,3368,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,25,14,21,3,27,13.96,15,105,90,34,32.38095238095238,1,57,66.27906976744185,0,0,86,78.77,running,10,19,,Joe Gibbs Racing,Toyota,road course
Michael McDowell,3832,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,7,11,8,3,22,9.84,-19,82,101,39,47.56097561,1,71,82.55813953488372,0,0,86,99.77,running,22,20,,Front Row Motorsports,Ford,road course
Ricky Stenhouse Jr.,3888,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,38,25,13,9,38,22.46,5,112,107,18,16.071428571428573,0,13,15.116279069767442,0,0,86,56.17,running,31,28,,JTG Daugherty Racing,Chevrolet,road course
Ross Chastain,4001,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,21,10,27,1,37,17.91,10,105,95,23,21.904761904761905,1,47,54.651162790697676,0,0,86,66.61,running,35,14,,Trackhouse Racing,Chevrolet,road course
Ryan Blaney,4023,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,6,6,26,1,28,4.98,-26,51,77,29,56.86274509803921,3,84,97.67441860465117,17,19.767441860465116,86,105.25,running,2,15,,Team Penske,Ford,road course
Todd Gilliland,4231,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,9,20,4,1,29,13.82,16,113,97,27,23.893805309734514,0,52,60.46511627906977,4,4.651162790697675,86,89.59,running,6,26,,Front Row Motorsports,Ford,road course
Ty Dillon,4013,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,30,8,34,3,32,22.05,-12,66,78,12,18.181818181818183,0,30,50,0,0,60,56.33,accident,28,5,,Petty GMS Motorsports,Chevrolet,road course
Ty Gibbs,4368,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,26,21,17,10,30,20.53,-26,98,124,20,20.408163265306122,0,16,18.60465116,0,0,86,60,running,30,23,,23XI Racing,Toyota,road course
Tyler Reddick,4065,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,1,2,1,1,15,3.68,-14,61,75,31,50.81967213114754,19,86,100,38,44.18604651162791,86,144.19,running,15,12,,Richard Childress Racing,Chevrolet,road course
William Byron,4184,7/31/2022,Cup,Indianapolis Motor Speedway Road Course,23,7,31,1,28,9.95,-11,82,93,32,39.02439024390244,5,70,88.60759493670886,0,0,79,93.08,accident,3,13,,Hendrick Motorsports,Chevrolet,road course
Alex Bowman,4045,8/7/2022,Cup,Michigan International Speedway,30,21,9,4,30,14,2,88,86,35,39.77272727272727,1,118,59,0,0,200,81.44,running,17,8,,Hendrick Motorsports,Chevrolet,long intermediate
Aric Almirola,40,8/7/2022,Cup,Michigan International Speedway,18,34,34,15,32,32.1,-3,7,10,0,0,0,1,4,0,0,25,32.67,accident,33,33,,Stewart-Haas Racing,Ford,long intermediate
Austin Cindric,4180,8/7/2022,Cup,Michigan International Speedway,5,37,37,5,29,34.19,-8,2,10,2,100,0,21,87.5,0,0,24,33.5,accident,35,35,,Team Penske,Ford,long intermediate
Austin Dillon,3873,8/7/2022,Cup,Michigan International Speedway,26,5,13,3,34,17.07,3,100,97,26,26,4,66,33,0,0,200,71.61,running,20,7,,Richard Childress Racing,Chevrolet,long intermediate
Austin Hill,4133,8/7/2022,Cup,Michigan International Speedway,31,8,18,4,37,22.46,7,80,73,12,15,0,21,10.5,0,0,200,53.33,running,26,19,,Richard Childress Racing,Chevrolet,long intermediate
BJ McLeod,3973,8/7/2022,Cup,Michigan International Speedway,36,28,23,1,37,27.03,2,19,17,0,0,0,5,2.512562814070352,1,0.5025125628140703,199,40.5,running,29,26,,Live Fast Motorsports,Ford,long intermediate
Brad Keselowski,1816,8/7/2022,Cup,Michigan International Speedway,33,6,15,1,35,16.62,11,87,76,31,35.632183908045974,0,83,41.5,0,0,200,67.33,running,19,5,,RFK Racing,Ford,long intermediate
Bubba Wallace,4025,8/7/2022,Cup,Michigan International Speedway,1,19,2,1,24,7.86,3,75,72,59,78.66666666666667,15,182,91,22,11,200,118.36,running,13,12,,23XI Racing,Toyota,long intermediate
Chase Briscoe,4228,8/7/2022,Cup,Michigan International Speedway,23,4,20,4,30,15.94,-1,87,88,37,42.52873563218391,1,87,43.5,0,0,200,64.28,running,10,15,,Stewart-Haas Racing,Ford,long intermediate
Chase Elliott,4062,8/7/2022,Cup,Michigan International Speedway,13,24,11,4,29,16.26,10,108,98,23,21.296296296296298,0,73,36.5,0,0,200,75.17,running,15,16,,Hendrick Motorsports,Chevrolet,long intermediate
Chris Buescher,3989,8/7/2022,Cup,Michigan International Speedway,19,2,16,1,25,13.76,-7,69,76,34,49.27536231884058,1,124,62,1,0.5,200,70.94,running,5,18,,RFK Racing,Ford,long intermediate
Christopher Bell,4153,8/7/2022,Cup,Michigan International Speedway,2,10,26,1,26,7.92,6,54,48,48,88.88888888888889,30,159,82.38341968911917,31,16.06217616580311,193,93.69,accident,1,4,,Joe Gibbs Racing,Toyota,long intermediate
Cody Ware,4125,8/7/2022,Cup,Michigan International Speedway,34,17,22,6,36,25.05,4,47,43,0,0,0,5,2.5,0,0,200,45.33,running,28,25,,Rick Ware Racing,Ford,long intermediate
Cole Custer,4104,8/7/2022,Cup,Michigan International Speedway,17,29,31,10,29,26.97,-20,27,47,1,3.7037037037037037,1,11,11.702127659574469,0,0,94,42.06,accident,22,31,,Stewart-Haas Racing,Ford,long intermediate
Corey LaJoie,4096,8/7/2022,Cup,Michigan International Speedway,32,26,19,2,36,22.07,-32,75,107,13,17.333333333333332,0,22,11,0,0,200,56,running,25,22,,Spire Motorsports,Chevrolet,long intermediate
Daniel Suarez,4113,8/7/2022,Cup,Michigan International Speedway,15,3,25,1,29,12.25,-10,85,95,38,44.705882352941174,4,120,60.60606060606061,33,16.666666666666668,198,74.41,running,18,2,,Trackhouse Racing,Chevrolet,long intermediate
Denny Hamlin,1361,8/7/2022,Cup,Michigan International Speedway,9,9,3,1,22,5.29,36,91,55,74,81.31868131868131,34,195,97.5,38,19,200,128.61,running,2,1,,Joe Gibbs Racing,Toyota,long intermediate
Erik Jones,4059,8/7/2022,Cup,Michigan International Speedway,10,1,8,1,22,8.38,18,85,67,73,85.88235294117646,0,176,88,5,2.5,200,97.33,running,3,6,,Petty GMS Motorsports,Chevrolet,long intermediate
Harrison Burton,4217,8/7/2022,Cup,Michigan International Speedway,27,32,32,25,37,31.7,-2,11,13,0,0,0,0,0,0,0,29,28.67,accident,36,36,,Wood Brothers Racing,Ford,long intermediate
JJ Yeley,3669,8/7/2022,Cup,Michigan International Speedway,29,35,35,10,36,34.68,-10,6,16,0,0,0,2,8.333333333333334,0,0,24,24.17,accident,32,32,,Rick Ware Racing,Ford,long intermediate
Joey Logano,3859,8/7/2022,Cup,Michigan International Speedway,4,23,4,2,27,9.52,-8,73,81,45,61.64383561643836,3,146,73,0,0,200,100,running,9,10,,Team Penske,Ford,long intermediate
Josh Bilicki,4213,8/7/2022,Cup,Michigan International Speedway,35,12,21,4,36,23.92,10,47,37,3,6.382978723404255,0,13,6.5,0,0,200,48.5,running,27,24,,Spire Motorsports,Chevrolet,long intermediate
Justin Haley,4172,8/7/2022,Cup,Michigan International Speedway,21,27,17,8,34,21.14,-3,101,104,13,12.871287128712872,0,14,7,0,0,200,60.17,running,23,21,,Kaulig Racing,Chevrolet,long intermediate
